success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,cue,associate,cue_duration,associate_duration,initial_jitter,cue_asso_jitter,key,animacy,style,instruction,instruction_text,prompt,instruction_duration,accurate,question_order,numbers,trial_accuracies,mean_accuracy,exp,subjectId,date
,retrieval-trial,33,562695,0.0-32.0,,,,,1893.0,,,rub,/static/object_pics/picture_electronic/keyboard.jpg,10000.0,,,,arrowright,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,retrieval-trial,34,568907,0.0-33.0,,,,,2610.0,,,forge,/static/object_pics/drawing_mammal/giraffe.jpg,10000.0,,,,arrowleft,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,retrieval-trial,35,575526,0.0-34.0,,,,,2180.0,,,cross,/static/object_pics/drawing_veggie/potato.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,retrieval-trial,36,581221,0.0-35.0,,,,,2155.0,,,drill,/static/object_pics/drawing_sea/jellyfish.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,retrieval-trial,37,587335,0.0-36.0,,,,,1998.0,,,adjusted,/static/object_pics/drawing_mammal/kangaroo.jpg,10000.0,,,,arrowleft,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,retrieval-trial,38,593245,0.0-37.0,,,,,2123.0,,,circle,/static/object_pics/drawing_bird/duck.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,retrieval-trial,39,599208,0.0-38.0,,,,,2405.0,,,balance,/static/object_pics/picture_electronic/handmixer.jpg,10000.0,,,,arrowleft,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,retrieval-trial,40,604790,0.0-39.0,,,,,1436.0,,,peek,/static/object_pics/drawing_clothe/shirt.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,retrieval-trial,41,611496,0.0-40.0,,,,,2574.0,,,drill,/static/object_pics/drawing_sea/jellyfish.jpg,10000.0,,,,arrowleft,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,retrieval-trial,42,617463,0.0-41.0,,,,,1564.0,,,cross,/static/object_pics/drawing_veggie/potato.jpg,10000.0,,,,arrowright,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,retrieval-trial,43,623127,0.0-42.0,,,,,1494.0,,,rub,/static/object_pics/picture_electronic/keyboard.jpg,10000.0,,,,arrowright,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,retrieval-trial,44,628590,0.0-43.0,,,,,1620.0,,,forge,/static/object_pics/drawing_mammal/giraffe.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,html-keyboard-response,45,631159,0.0-44.0,,,,,2551.0,"<p>In that last set of trials, you were correct 56% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,html-keyboard-response,46,636328,0.0-45.0,,,,,5163.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,encoding-trial,47,647300,0.0-46.0,,,,,,,,move,/static/object_pics/drawing_electronic/radio.jpg,2000.0,7000.0,1090.7678583964018,845.5160245123485,,,,,,,,,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,encoding-trial,48,658592,0.0-47.0,,,,,,,,walk,/static/object_pics/drawing_veggie/pumpkin.jpg,2000.0,7000.0,1082.8280870253766,1186.46781285446,,,,,,,,,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,encoding-trial,49,669448,0.0-48.0,,,,,,,,shift,/static/object_pics/drawing_mammal/rhinoceros.jpg,2000.0,7000.0,1255.0797442756398,570.3950510176305,,,,,,,,,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,encoding-trial,50,680689,0.0-49.0,,,,,,,,dance,/static/object_pics/picture_veggie/corn.jpg,2000.0,7000.0,1487.0277866216165,724.7516918607059,,,,,,,,,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,encoding-trial,51,691561,0.0-50.0,,,,,,,,stamp,/static/object_pics/drawing_clothe/glasses.jpg,2000.0,7000.0,1202.6472644726846,643.7480070836514,,,,,,,,,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,encoding-trial,52,702521,0.0-51.0,,,,,,,,grind,/static/object_pics/drawing_bird/parrot.jpg,2000.0,7000.0,1052.6328209471678,881.2244870392334,,,,,,,,,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,encoding-trial,53,713346,0.0-52.0,,,,,,,,pull,/static/object_pics/drawing_fruit/papaya.jpg,2000.0,7000.0,1128.4455415135235,644.0255519275433,,,,,,,,,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,encoding-trial,54,724737,0.0-53.0,,,,,,,,guide,/static/object_pics/drawing_insect/spider.jpg,2000.0,7000.0,1132.6794800263474,1226.9621189696043,,,,,,,,,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,html-keyboard-response,55,727645,0.0-54.0,,,,,2899.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,number-parity-trial,56,747649,0.0-55.0,,,,,,,"['arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright']",,,,,,,,,,,,,,,,"[46, 11, 38, 56, 11, 6, 76, 18, 96, 52, 28, 67, 94, 55, 28, 75, 5]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",1.0,MEM,MEM_0040,2022-12-08 17:37:12
,html-keyboard-response,57,750852,0.0-56.0,,,,,3198.0,"<p>In that last set of trials, you were correct 100% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,html-keyboard-response,58,753203,0.0-57.0,,,,,2345.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,retrieval-trial,59,760705,0.0-58.0,,,,,3343.0,,,dance,/static/object_pics/picture_veggie/corn.jpg,10000.0,,,,arrowright,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,retrieval-trial,60,766069,0.0-59.0,,,,,1771.0,,,stamp,/static/object_pics/drawing_clothe/glasses.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,retrieval-trial,61,771834,0.0-60.0,,,,,1904.0,,,move,/static/object_pics/drawing_electronic/radio.jpg,10000.0,,,,arrowright,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,retrieval-trial,62,777668,0.0-61.0,,,,,1563.0,,,pull,/static/object_pics/drawing_fruit/papaya.jpg,10000.0,,,,arrowleft,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,retrieval-trial,63,784819,0.0-62.0,,,,,2681.0,,,walk,/static/object_pics/drawing_veggie/pumpkin.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,retrieval-trial,64,790812,0.0-63.0,,,,,2162.0,,,guide,/static/object_pics/drawing_insect/spider.jpg,10000.0,,,,arrowright,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,retrieval-trial,65,797107,0.0-64.0,,,,,1961.0,,,shift,/static/object_pics/drawing_mammal/rhinoceros.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,retrieval-trial,66,803118,0.0-65.0,,,,,2171.0,,,grind,/static/object_pics/drawing_bird/parrot.jpg,10000.0,,,,arrowright,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,retrieval-trial,67,808795,0.0-66.0,,,,,2091.0,,,stamp,/static/object_pics/drawing_clothe/glasses.jpg,10000.0,,,,arrowleft,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,retrieval-trial,68,813261,0.0-67.0,,,,,940.0,,,walk,/static/object_pics/drawing_veggie/pumpkin.jpg,10000.0,,,,arrowright,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,retrieval-trial,69,818308,0.0-68.0,,,,,1363.0,,,guide,/static/object_pics/drawing_insect/spider.jpg,10000.0,,,,arrowleft,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,retrieval-trial,70,823830,0.0-69.0,,,,,1852.0,,,grind,/static/object_pics/drawing_bird/parrot.jpg,10000.0,,,,arrowleft,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,retrieval-trial,71,828044,0.0-70.0,,,,,619.0,,,dance,/static/object_pics/picture_veggie/corn.jpg,10000.0,,,,arrowright,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,retrieval-trial,72,833204,0.0-71.0,,,,,1547.0,,,pull,/static/object_pics/drawing_fruit/papaya.jpg,10000.0,,,,arrowright,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,retrieval-trial,73,838814,0.0-72.0,,,,,1532.0,,,move,/static/object_pics/drawing_electronic/radio.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,retrieval-trial,74,844116,0.0-73.0,,,,,1451.0,,,shift,/static/object_pics/drawing_mammal/rhinoceros.jpg,10000.0,,,,arrowleft,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,html-keyboard-response,75,847051,0.0-74.0,,,,,2930.0,"<p>In that last set of trials, you were correct 56% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,html-keyboard-response,76,847830,0.0-75.0,,,,,776.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,encoding-trial,77,858497,0.0-76.0,,,,,,,,add,/static/object_pics/picture_insect/bumble bee.jpg,2000.0,7000.0,775.2881759219341,843.8818804162461,,,,,,,,,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,encoding-trial,78,869425,0.0-77.0,,,,,,,,reduce,/static/object_pics/drawing_bird/pigeon.jpg,2000.0,7000.0,1100.89785216692,784.1518565011843,,,,,,,,,,,,,MEM,MEM_0040,2022-12-08 17:37:12
,encoding-trial,79,880401,0.0-78.0,,,,,,,,swing,/static/object_pics/picture_mammal/rabbit.jpg,2000.0,7000.0,1406.8730144115361,536.103208390431,,,,,,,,,,,,,MEM,MEM_0040,2022-12-08 17:37:12
