success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,key,instruction,instruction_class,instruction_duration,prompt,object,object_duration,animacy,style,jitter,accurate,question_order,exp,subjectId,date
,visual-trial,18,144761,0.0-18.0,,,,,626.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_mammal/horse.jpg,7000.0,animate,photo,957.3427822972733,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,19,149747,0.0-19.0,,,,,776.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_bird/toucan.jpg,7000.0,animate,drawing,1200.4887987323807,False,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,20,155272,0.0-20.0,,,,,1172.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_sea/seal.jpg,7000.0,animate,drawing,1337.3780325516293,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,21,159903,0.0-21.0,,,,,986.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_sea/piranha.jpg,7000.0,animate,drawing,630.0605853444379,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,22,164753,0.0-22.0,,,,,820.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_insect/dragonfly.jpg,7000.0,animate,photo,1018.0372537791113,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,23,169615,0.0-23.0,,,,,1307.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_veggie/beetroot.jpg,7000.0,inanimate,drawing,545.8973266250948,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,24,174667,0.0-24.0,,,,,1119.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_sea/dolphin.jpg,7000.0,animate,drawing,916.4948341183097,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,25,179674,0.0-25.0,,,,,789.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_mammal/antelope.jpg,7000.0,animate,photo,1204.5062582369587,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,26,185592,0.0-26.0,,,,,1460.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_insect/snail.jpg,7000.0,animate,photo,1448.9432778946098,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,27,191413,0.0-27.0,,,,,1312.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_veggie/carrots.jpg,7000.0,inanimate,drawing,1498.1889395241685,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,28,196978,0.0-28.0,,,,,1478.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_fruit/papaya.jpg,7000.0,inanimate,photo,1074.2740176631614,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,29,202250,0.0-29.0,,,,,918.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_mammal/squirrel.jpg,7000.0,animate,photo,1338.8272198927166,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,30,207298,0.0-30.0,,,,,846.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/calculator.jpg,7000.0,inanimate,photo,1186.8932146588195,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,31,212991,0.0-31.0,,,,,1235.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_bird/pelican.jpg,7000.0,animate,drawing,1448.2659751755104,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,32,218668,0.0-32.0,,,,,1391.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_clothe/jeans.jpg,7000.0,inanimate,drawing,1276.256156912746,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,33,223348,0.0-33.0,,,,,1024.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_electronic/printer.jpg,7000.0,inanimate,photo,636.4132271025227,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,34,227792,0.0-34.0,,,,,859.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_insect/worm.jpg,7000.0,animate,photo,569.4001864594953,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,35,232640,0.0-35.0,,,,,724.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/hairdryer.jpg,7000.0,inanimate,photo,1114.6750070411217,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,36,237423,0.0-36.0,,,,,665.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_insect/beetle.jpg,7000.0,animate,photo,1102.294694022653,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,37,242821,0.0-37.0,,,,,993.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_mammal/sheep.jpg,7000.0,animate,photo,1392.1388253067814,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,38,247146,0.0-38.0,,,,,622.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_fruit/pineapple.jpg,7000.0,inanimate,photo,691.683329348723,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,39,253071,0.0-39.0,,,,,1882.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_sea/killer whale.jpg,7000.0,animate,drawing,1030.8729794746603,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,40,257635,0.0-40.0,,,,,910.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_electronic/coffee maker.jpg,7000.0,inanimate,photo,639.1856173660406,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,41,262857,0.0-41.0,,,,,941.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_fruit/strawberry.jpg,7000.0,inanimate,photo,1265.2054315589353,True,,MEM,MEM_0059,2022-12-08 21:49:30
,html-keyboard-response,42,295428,0.0-42.0,,,,,32569.0,"
        <p>In that last set of trials, you were correct 97% of the time.</p>
        <p>Feel free to take a brief break. In the next set of trials, you will continue with the same task.
        The instructions are displayed below, in case you need a refresher.
        Press the space bar when you are ready to continue.</p>
        <p>In this task, you will see a series of objects. On some trials, your job is to determine
        whether the object shown is a color photograph or a line drawing. On other trials, your job
        is to determine whether the object represented is animate or inanimate.

        <br><br>
        You will know which response to make depending on the initial display, which will say
        ""animate / inanimate"" or ""photo / drawing"".
        <br>
        You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
        <br>
        Please respond as quickly as possible, and use your dominant hand to make your responses.
        <br><br>
        You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
        <br><br>
        <img src=""/static/instructions_pics/visual_pic.png"" height=""300px"">
        <br>
        In the example in the top row, the correct response is animate (left arrow key). In the example in the bottom row, the correct response is photo (left arrow key).
        <br>
        <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,43,300120,0.0-43.0,,,,,740.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_clothe/hat.jpg,7000.0,inanimate,drawing,940.5569511237446,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,44,305103,0.0-44.0,,,,,811.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_electronic/gamepad.jpg,7000.0,inanimate,photo,1158.846033516371,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,45,310080,0.0-45.0,,,,,855.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_bird/penguin.jpg,7000.0,animate,drawing,1099.1438929984806,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,46,315630,0.0-46.0,,,,,1217.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_fruit/pomegranate.jpg,7000.0,inanimate,photo,1322.8376970768754,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,47,320701,0.0-47.0,,,,,1009.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_mammal/camel.jpg,7000.0,animate,photo,1050.811025673888,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,48,325663,0.0-48.0,,,,,802.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_clothe/sport t-shirt.jpg,7000.0,inanimate,drawing,1145.8109593795334,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,49,330447,0.0-49.0,,,,,867.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_fruit/cherry.jpg,7000.0,inanimate,photo,901.0156760828982,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,50,335255,0.0-50.0,,,,,1058.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/computer mouse.jpg,7000.0,inanimate,photo,732.7427828828197,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,51,340476,0.0-51.0,,,,,999.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_electronic/laptop.jpg,7000.0,inanimate,photo,1204.567064246235,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,52,345751,0.0-52.0,,,,,1187.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_sea/seahorse.jpg,7000.0,animate,drawing,1076.8084658238436,False,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,53,350976,0.0-53.0,,,,,781.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_bird/eagle.jpg,7000.0,animate,drawing,1435.6226662418808,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,54,355530,0.0-54.0,,,,,718.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_clothe/shirt.jpg,7000.0,inanimate,drawing,824.4806748050155,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,55,360839,0.0-55.0,,,,,810.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_veggie/garlic.jpg,7000.0,inanimate,drawing,1488.8117619398645,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,56,365462,0.0-56.0,,,,,1050.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/radio02.jpg,7000.0,inanimate,photo,562.2827567903721,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,57,370006,0.0-57.0,,,,,954.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_clothe/tie.jpg,7000.0,inanimate,drawing,575.8830168023181,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,58,374818,0.0-58.0,,,,,534.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_mammal/bear.jpg,7000.0,animate,photo,1268.6363273997292,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,59,379543,0.0-59.0,,,,,883.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_fruit/pear.jpg,7000.0,inanimate,photo,826.786460355639,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,60,384745,0.0-60.0,,,,,909.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/satellite dish.jpg,7000.0,inanimate,photo,1277.2213600595685,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,61,390001,0.0-61.0,,,,,1140.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/keyboard.jpg,7000.0,inanimate,photo,1094.723588496387,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,62,396044,0.0-62.0,,,,,2063.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_veggie/corn.jpg,7000.0,inanimate,drawing,965.8361866769501,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,63,401247,0.0-63.0,,,,,1099.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_clothe/belt.jpg,7000.0,inanimate,drawing,1090.6639659287057,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,64,405988,0.0-64.0,,,,,815.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_veggie/artichoke.jpg,7000.0,inanimate,drawing,915.9974502589823,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,65,411015,0.0-65.0,,,,,963.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_fruit/kiwi.jpg,7000.0,inanimate,photo,1049.2625766620004,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,66,415943,0.0-66.0,,,,,851.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_veggie/lettuce.jpg,7000.0,inanimate,drawing,1054.0293954365611,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,67,420739,0.0-67.0,,,,,1239.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_veggie/mushrooms.jpg,7000.0,inanimate,drawing,547.2565951379569,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,68,426266,0.0-68.0,,,,,1038.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_insect/butterfly.jpg,7000.0,animate,photo,1476.2464129141,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,69,431509,0.0-69.0,,,,,833.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_fruit/banana.jpg,7000.0,inanimate,photo,1395.303853206443,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,70,436351,0.0-70.0,,,,,730.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/remote control.jpg,7000.0,inanimate,photo,1094.1137693847872,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,71,441897,0.0-71.0,,,,,1349.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_fruit/coconut.jpg,7000.0,inanimate,photo,1184.3742333227394,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,72,446920,0.0-72.0,,,,,1085.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_insect/mantis.jpg,7000.0,animate,photo,920.0358314008686,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,73,451681,0.0-73.0,,,,,740.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_mammal/rhinoceros.jpg,7000.0,animate,photo,1010.4078380939345,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,74,456214,0.0-74.0,,,,,706.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_insect/bumble bee.jpg,7000.0,animate,photo,812.963691168012,True,,MEM,MEM_0059,2022-12-08 21:49:30
,html-keyboard-response,75,468616,0.0-75.0,,,,,12401.0,"
        <p>In that last set of trials, you were correct 97% of the time.</p>
        <p>Feel free to take a brief break. In the next set of trials, you will continue with the same task.
        The instructions are displayed below, in case you need a refresher.
        Press the space bar when you are ready to continue.</p>
        <p>In this task, you will see a series of objects. On some trials, your job is to determine
        whether the object shown is a color photograph or a line drawing. On other trials, your job
        is to determine whether the object represented is animate or inanimate.

        <br><br>
        You will know which response to make depending on the initial display, which will say
        ""animate / inanimate"" or ""photo / drawing"".
        <br>
        You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
        <br>
        Please respond as quickly as possible, and use your dominant hand to make your responses.
        <br><br>
        You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
        <br><br>
        <img src=""/static/instructions_pics/visual_pic.png"" height=""300px"">
        <br>
        In the example in the top row, the correct response is animate (left arrow key). In the example in the bottom row, the correct response is photo (left arrow key).
        <br>
        <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,76,473330,0.0-76.0,,,,,830.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_veggie/tomato.jpg,7000.0,inanimate,drawing,869.6927484419607,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,77,478566,0.0-77.0,,,,,810.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_sea/mantaray.jpg,7000.0,animate,drawing,1412.5101450482084,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,78,484066,0.0-78.0,,,,,1038.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_sea/shark.jpg,7000.0,animate,drawing,1447.3243084465819,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,79,489052,0.0-79.0,,,,,679.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_fruit/grapes.jpg,7000.0,inanimate,photo,1283.0843717704377,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,80,493637,0.0-80.0,,,,,632.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_insect/cockroach.jpg,7000.0,animate,photo,936.3843599804851,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,81,497864,0.0-81.0,,,,,547.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_veggie/cauliflower.jpg,7000.0,inanimate,drawing,649.4726545885352,True,,MEM,MEM_0059,2022-12-08 21:49:30
,visual-trial,82,502953,0.0-82.0,,,,,1221.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/toaster.jpg,7000.0,inanimate,photo,851.6843411833681,True,,MEM,MEM_0059,2022-12-08 21:49:30
