success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,cue,associate,cue_duration,associate_duration,initial_jitter,cue_asso_jitter,key,animacy,style,instruction,instruction_text,prompt,instruction_duration,accurate,question_order,numbers,trial_accuracies,mean_accuracy,exp,subjectId,date
,retrieval-trial,10,2446466,0.0-10.0,,,,,2639.0,,,construct,/static/for_instructions/object_pics/drawing_clothe/hockey helmet.jpg,10000.0,,,,arrowright,null,null,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,11,2459681,0.0-11.0,,,,,9120.0,,,integrate,/static/for_instructions/object_pics/picture_veggie/avocado.jpg,10000.0,,,,arrowleft,null,null,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,survey-multi-choice,12,2489503,0.0-12.0-0.0,,,,,29819.0,,"{'Encoding': 'True', 'EncodingKeys': 'False', 'Retrieval': 'True', 'RetrievalKeys': 'True'}",,,,,,,,,,,,,,,"[0, 1, 2, 3]",,,,MEM,MEM_0022,2022-12-08 04:35:34
,survey-multi-choice,13,2498402,0.0-12.1-0.1,,,,,6916.0,,"{'Encoding': 'True', 'EncodingKeys': 'True', 'Retrieval': 'True', 'RetrievalKeys': 'True'}",,,,,,,,,,,,,,,"[0, 1, 2, 3]",,,,MEM,MEM_0022,2022-12-08 04:35:34
,html-keyboard-response,14,2508002,0.0-13.0,,,,,9595.0,"
    <p>Great job! Now you'll continue onto doing the main tasks.
    You will have the opportunity to take brief breaks at various points.
    The instructions will be displayed again before the start of each task, in case you need a refresher.
    Good luck!<br>Press the space bar to continue.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
True,fullscreen,15,2513016,0.0-14.0,,,,,,,,,,,,,,,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,html-keyboard-response,16,2522810,0.0-15.0,,,,,9792.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,encoding-trial,17,2533877,0.0-16.0,,,,,,,,assemble,/static/object_pics/picture_mammal/kangaroo.jpg,2000.0,7000.0,795.6617858916509,1254.9346822965988,,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,encoding-trial,18,2541779,0.0-17.0,,,,,4067.0,,,touch,/static/object_pics/drawing_sea/mantaray.jpg,2000.0,7000.0,1304.0318820391572,517.3655789776237, ,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,encoding-trial,19,2549322,0.0-18.0,,,,,4268.0,,,dance,/static/object_pics/drawing_clothe/high heels.jpg,2000.0,7000.0,657.8066208194111,602.340008203013, ,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,encoding-trial,20,2558603,0.0-19.0,,,,,5611.0,,,combine,/static/object_pics/picture_clothe/gloves.jpg,2000.0,7000.0,796.0528701640928,864.3740474933311, ,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,encoding-trial,21,2567939,0.0-20.0,,,,,5484.0,,,volley,/static/object_pics/picture_clothe/football sneaker.jpg,2000.0,7000.0,860.7136359681899,982.2613570820442, ,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,encoding-trial,22,2577163,0.0-21.0,,,,,5012.0,,,explode,/static/object_pics/drawing_fruit/pomegranate.jpg,2000.0,7000.0,761.5952965956803,1437.7163395049838, ,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,encoding-trial,23,2586403,0.0-22.0,,,,,5332.0,,,crush,/static/object_pics/picture_veggie/cucumber.jpg,2000.0,7000.0,766.8461756140625,1133.3785161758128, ,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,encoding-trial,24,2596459,0.0-23.0,,,,,5827.0,,,agitate,/static/object_pics/drawing_bird/eagle.jpg,2000.0,7000.0,1198.9865696625975,1020.1795799651301, ,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,html-keyboard-response,25,2602668,0.0-24.0,,,,,6207.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,number-parity-trial,26,2622670,0.0-25.0,,,,,,,"['arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright']",,,,,,,,,,,,,,,,"[83, 56, 29, 37, 58, 58, 88, 58, 27, 63, 86]","[True, True, True, True, True, True, True, True, False, True]",0.9,MEM,MEM_0022,2022-12-08 04:35:34
,html-keyboard-response,27,2626924,0.0-26.0,,,,,4252.0,"<p>In that last set of trials, you were correct 90% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,html-keyboard-response,28,2641909,0.0-27.0,,,,,14983.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,29,2649772,0.0-28.0,,,,,3557.0,,,dance,/static/object_pics/drawing_clothe/high heels.jpg,10000.0,,,,arrowright,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,30,2661021,0.0-29.0,,,,,6794.0,,,touch,/static/object_pics/drawing_sea/mantaray.jpg,10000.0,,,,arrowleft,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,31,2664813,0.0-30.0,,,,,38.0,,,agitate,/static/object_pics/drawing_bird/eagle.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,32,2670637,0.0-31.0,,,,,2086.0,,,assemble,/static/object_pics/picture_mammal/kangaroo.jpg,10000.0,,,,arrowleft,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,33,2676133,0.0-32.0,,,,,1890.0,,,explode,/static/object_pics/drawing_fruit/pomegranate.jpg,10000.0,,,,arrowright,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,34,2683397,0.0-33.0,,,,,2914.0,,,crush,/static/object_pics/picture_veggie/cucumber.jpg,10000.0,,,,arrowright,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,35,2689565,0.0-34.0,,,,,2522.0,,,volley,/static/object_pics/picture_clothe/football sneaker.jpg,10000.0,,,,arrowleft,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,36,2695925,0.0-35.0,,,,,2415.0,,,combine,/static/object_pics/picture_clothe/gloves.jpg,10000.0,,,,arrowright,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,37,2704429,0.0-36.0,,,,,4458.0,,,agitate,/static/object_pics/drawing_bird/eagle.jpg,10000.0,,,,arrowleft,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,38,2711134,0.0-37.0,,,,,3053.0,,,assemble,/static/object_pics/picture_mammal/kangaroo.jpg,10000.0,,,,arrowleft,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,39,2717142,0.0-38.0,,,,,2130.0,,,dance,/static/object_pics/drawing_clothe/high heels.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,40,2722102,0.0-39.0,,,,,1277.0,,,volley,/static/object_pics/picture_clothe/football sneaker.jpg,10000.0,,,,arrowright,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,41,2729398,0.0-40.0,,,,,2886.0,,,explode,/static/object_pics/drawing_fruit/pomegranate.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,42,2734550,0.0-41.0,,,,,1351.0,,,touch,/static/object_pics/drawing_sea/mantaray.jpg,10000.0,,,,arrowleft,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,43,2740974,0.0-42.0,,,,,2197.0,,,combine,/static/object_pics/picture_clothe/gloves.jpg,10000.0,,,,arrowright,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,44,2748151,0.0-43.0,,,,,2697.0,,,crush,/static/object_pics/picture_veggie/cucumber.jpg,10000.0,,,,arrowright,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,html-keyboard-response,45,2750814,0.0-44.0,,,,,2662.0,"<p>In that last set of trials, you were correct 50% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,html-keyboard-response,46,2754879,0.0-45.0,,,,,4063.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,encoding-trial,47,2765849,0.0-46.0,,,,,,,,cut,/static/object_pics/drawing_sea/dolphin.jpg,2000.0,7000.0,927.7639603008963,1028.78452229415,,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,encoding-trial,48,2777482,0.0-47.0,,,,,,,,twitch,/static/object_pics/picture_sea/eel.jpg,2000.0,7000.0,1340.503125431264,1278.4107435447786,,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,encoding-trial,49,2787593,0.0-48.0,,,,,,,,launch,/static/object_pics/picture_mammal/giraffe.jpg,2000.0,7000.0,591.575268247946,506.2166236522685,,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,encoding-trial,50,2799035,0.0-49.0,,,,,,,,pump,/static/object_pics/picture_fruit/papaya.jpg,2000.0,7000.0,1254.7796777783265,1174.4763162065417,,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,encoding-trial,51,2809832,0.0-50.0,,,,,,,,draw,/static/object_pics/picture_sea/octopus.jpg,2000.0,7000.0,808.9132469749659,975.4122892267646,,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,encoding-trial,52,2821104,0.0-51.0,,,,,,,,clean,/static/object_pics/drawing_mammal/bear.jpg,2000.0,7000.0,1272.0648747805435,981.0144636740588,,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,encoding-trial,53,2831307,0.0-52.0,,,,,,,,expand,/static/object_pics/picture_electronic/camera.jpg,2000.0,7000.0,611.9962493801177,575.5475111640029,,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,encoding-trial,54,2841613,0.0-53.0,,,,,,,,peek,/static/object_pics/drawing_fruit/lemon.jpg,2000.0,7000.0,683.713809112334,604.7232330892083,,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,html-keyboard-response,55,2845640,0.0-54.0,,,,,4026.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,number-parity-trial,56,2865642,0.0-55.0,,,,,,,"['arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowright']",,,,,,,,,,,,,,,,"[68, 4, 24, 80, 76, 26, 44, 31, 44]","[True, True, False, True, False, False, True, True]",0.625,MEM,MEM_0022,2022-12-08 04:35:34
,html-keyboard-response,57,2867561,0.0-56.0,,,,,1917.0,"<p>In that last set of trials, you were correct 63% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,html-keyboard-response,58,2881577,0.0-57.0,,,,,14015.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,59,2888641,0.0-58.0,,,,,2831.0,,,peek,/static/object_pics/drawing_fruit/lemon.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,60,2894937,0.0-59.0,,,,,2508.0,,,launch,/static/object_pics/picture_mammal/giraffe.jpg,10000.0,,,,arrowleft,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,61,2901457,0.0-60.0,,,,,2216.0,,,cut,/static/object_pics/drawing_sea/dolphin.jpg,10000.0,,,,arrowleft,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,62,2909473,0.0-61.0,,,,,3729.0,,,pump,/static/object_pics/picture_fruit/papaya.jpg,10000.0,,,,arrowright,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,63,2915833,0.0-62.0,,,,,2246.0,,,expand,/static/object_pics/picture_electronic/camera.jpg,10000.0,,,,arrowright,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,64,2922898,0.0-63.0,,,,,2728.0,,,clean,/static/object_pics/drawing_mammal/bear.jpg,10000.0,,,,arrowleft,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,65,2928273,0.0-64.0,,,,,1741.0,,,twitch,/static/object_pics/picture_sea/eel.jpg,10000.0,,,,arrowleft,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,66,2933498,0.0-65.0,,,,,1682.0,,,draw,/static/object_pics/picture_sea/octopus.jpg,10000.0,,,,arrowright,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,67,2938714,0.0-66.0,,,,,1639.0,,,expand,/static/object_pics/picture_electronic/camera.jpg,10000.0,,,,arrowleft,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,68,2944650,0.0-67.0,,,,,2229.0,,,cut,/static/object_pics/drawing_sea/dolphin.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,69,2951346,0.0-68.0,,,,,3079.0,,,clean,/static/object_pics/drawing_mammal/bear.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,70,2957442,0.0-69.0,,,,,2436.0,,,peek,/static/object_pics/drawing_fruit/lemon.jpg,10000.0,,,,arrowright,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,71,2962866,0.0-70.0,,,,,1604.0,,,twitch,/static/object_pics/picture_sea/eel.jpg,10000.0,,,,arrowleft,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,72,2968874,0.0-71.0,,,,,2438.0,,,pump,/static/object_pics/picture_fruit/papaya.jpg,10000.0,,,,arrowdown,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,73,2975490,0.0-72.0,,,,,2500.0,,,launch,/static/object_pics/picture_mammal/giraffe.jpg,10000.0,,,,arrowleft,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,retrieval-trial,74,2980954,0.0-73.0,,,,,1741.0,,,draw,/static/object_pics/picture_sea/octopus.jpg,10000.0,,,,arrowleft,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,html-keyboard-response,75,2984403,0.0-74.0,,,,,3447.0,"<p>In that last set of trials, you were correct 63% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,html-keyboard-response,76,2992963,0.0-75.0,,,,,8559.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,encoding-trial,77,3004184,0.0-76.0,,,,,,,,forge,/static/object_pics/picture_sea/swordfish.jpg,2000.0,7000.0,1280.5859361740854,925.7800119593217,,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,encoding-trial,78,3015077,0.0-77.0,,,,,,,,clap,/static/object_pics/drawing_mammal/bison.jpg,2000.0,7000.0,995.361070098168,883.8432358817658,,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,encoding-trial,79,3025951,0.0-78.0,,,,,,,,dig,/static/object_pics/drawing_clothe/sock.jpg,2000.0,7000.0,1192.0799825463623,668.3162415739034,,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
,encoding-trial,80,3036376,0.0-79.0,,,,,,,,bounce,/static/object_pics/picture_electronic/microphone.jpg,2000.0,7000.0,812.9921900598316,600.340054649416,,,,,,,,,,,,,MEM,MEM_0022,2022-12-08 04:35:34
