success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,key,instruction,instruction_class,instruction_duration,prompt,object,object_duration,animacy,style,jitter,accurate,question_order,exp,subjectId,date
,visual-trial,16,467793,0.0-16.0,,,,,722.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_mammal/camel.jpg,7000.0,animate,drawing,552.8162963600519,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,17,472888,0.0-17.0,,,,,874.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_mammal/horse.jpg,7000.0,animate,drawing,1205.1093446559635,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,18,477851,0.0-18.0,,,,,996.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_veggie/pepper.jpg,7000.0,inanimate,photo,952.6509991408614,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,19,483319,0.0-19.0,,,,,1232.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_electronic/handmixer.jpg,7000.0,inanimate,drawing,1220.0563546341173,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,20,488720,0.0-20.0,,,,,1489.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_mammal/elephant.jpg,7000.0,animate,drawing,899.5589828053437,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,21,493228,0.0-21.0,,,,,653.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_sea/seal.jpg,7000.0,animate,photo,843.8108591934802,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,22,498843,0.0-22.0,,,,,1164.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_mammal/rhinoceros.jpg,7000.0,animate,drawing,1439.9320850316071,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,23,503679,0.0-23.0,,,,,1095.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_clothe/belt.jpg,7000.0,inanimate,photo,726.3880453108111,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,24,509085,0.0-24.0,,,,,1030.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_mammal/sheep.jpg,7000.0,animate,drawing,1361.814509124927,False,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,25,514684,0.0-25.0,,,,,1437.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_bird/pelican.jpg,7000.0,animate,drawing,1151.4768915589216,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,26,520184,0.0-26.0,,,,,1888.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_insect/centipede.jpg,7000.0,animate,photo,599.9320018123158,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,27,525214,0.0-27.0,,,,,743.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_insect/fly.jpg,7000.0,animate,photo,1271.822867340952,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,28,530087,0.0-28.0,,,,,1040.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_veggie/artichoke.jpg,7000.0,inanimate,photo,815.674608957871,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,29,535190,0.0-29.0,,,,,1039.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_electronic/keyboard.jpg,7000.0,inanimate,drawing,1047.5074171247015,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,30,540185,0.0-30.0,,,,,594.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_mammal/bison.jpg,7000.0,animate,drawing,1389.172583516036,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,31,545348,0.0-31.0,,,,,1117.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_clothe/dress.jpg,7000.0,inanimate,photo,1033.0005772324034,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,32,550408,0.0-32.0,,,,,1304.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_bird/canary.jpg,7000.0,animate,drawing,742.309133445167,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,33,555956,0.0-33.0,,,,,1621.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_bird/duck.jpg,7000.0,animate,drawing,911.8228997542979,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,34,560623,0.0-34.0,,,,,808.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_bird/penguin.jpg,7000.0,animate,drawing,844.4540571741657,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,35,565585,0.0-35.0,,,,,730.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_mammal/squirrel.jpg,7000.0,animate,drawing,1220.8009407721363,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,36,570487,0.0-36.0,,,,,896.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_electronic/toaster.jpg,7000.0,inanimate,drawing,991.2309187519829,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,37,575669,0.0-37.0,,,,,758.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_mammal/gorilla.jpg,7000.0,animate,drawing,1413.1101577201177,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,38,580017,0.0-38.0,,,,,706.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_electronic/hairdryer.jpg,7000.0,inanimate,drawing,629.006827726728,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,39,584638,0.0-39.0,,,,,655.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_electronic/remote control.jpg,7000.0,inanimate,drawing,953.0787147733844,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,40,588770,0.0-40.0,,,,,483.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_clothe/jeans.jpg,7000.0,inanimate,photo,632.5549423151499,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,41,593739,0.0-41.0,,,,,1364.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_fruit/coconut.jpg,7000.0,inanimate,drawing,589.1877733061086,True,,MEM,MEM_0074,2022-12-08 22:30:33
,html-keyboard-response,42,614171,0.0-42.0,,,,,20428.0,"
        <p>In that last set of trials, you were correct 97% of the time.</p>
        <p>Feel free to take a brief break. In the next set of trials, you will continue with the same task.
        The instructions are displayed below, in case you need a refresher.
        Press the space bar when you are ready to continue.</p>
        <p>In this task, you will see a series of objects. On some trials, your job is to determine
        whether the object shown is a color photograph or a line drawing. On other trials, your job
        is to determine whether the object represented is animate or inanimate.

        <br><br>
        You will know which response to make depending on the initial display, which will say
        ""animate / inanimate"" or ""photo / drawing"".
        <br>
        You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
        <br>
        Please respond as quickly as possible, and use your dominant hand to make your responses.
        <br><br>
        You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
        <br><br>
        <img src=""/static/instructions_pics/visual_pic.png"" height=""300px"">
        <br>
        In the example in the top row, the correct response is animate (left arrow key). In the example in the bottom row, the correct response is photo (left arrow key).
        <br>
        <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,43,619553,0.0-43.0,,,,,1090.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_insect/worm.jpg,7000.0,animate,photo,1281.1403203573382,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,44,624675,0.0-44.0,,,,,1435.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_electronic/satellite dish.jpg,7000.0,inanimate,drawing,669.1936228851334,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,45,629729,0.0-45.0,,,,,562.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_bird/owl.jpg,7000.0,animate,drawing,1477.1164760690167,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,46,634386,0.0-46.0,,,,,1043.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_veggie/mushrooms.jpg,7000.0,inanimate,photo,596.7244849135567,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,47,638918,0.0-47.0,,,,,703.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_fruit/melon.jpg,7000.0,inanimate,drawing,811.2641187796155,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,48,645117,0.0-48.0,,,,,1910.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_electronic/radio.jpg,7000.0,inanimate,drawing,1271.5246169525917,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,49,650278,0.0-49.0,,,,,759.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_bird/vulture.jpg,7000.0,animate,drawing,1389.0582815305772,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,50,656102,0.0-50.0,,,,,1310.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_veggie/asparagus.jpg,7000.0,inanimate,photo,1498.5415757319731,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,51,661146,0.0-51.0,,,,,1443.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_clothe/sport t-shirt.jpg,7000.0,inanimate,photo,588.6319924786769,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,52,667090,0.0-52.0,,,,,1930.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_sea/dolphin.jpg,7000.0,animate,photo,997.3064169170129,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,53,672158,0.0-53.0,,,,,1008.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_clothe/high heels.jpg,7000.0,inanimate,photo,1050.9273879984567,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,54,676940,0.0-54.0,,,,,653.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_electronic/printer.jpg,7000.0,inanimate,drawing,1112.5240840646256,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,55,681896,0.0-55.0,,,,,1041.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_sea/octopus.jpg,7000.0,animate,photo,900.2109131320368,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,56,686867,0.0-56.0,,,,,1379.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_insect/ant.jpg,7000.0,animate,photo,576.2452973265981,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,57,692099,0.0-57.0,,,,,1132.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_fruit/watermelon.jpg,7000.0,inanimate,drawing,1086.9377719668591,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,58,696862,0.0-58.0,,,,,1119.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_fruit/grapes.jpg,7000.0,inanimate,drawing,626.5096243731676,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,59,702424,0.0-59.0,,,,,1097.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_clothe/gloves.jpg,7000.0,inanimate,photo,1448.1419644331986,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,60,706898,0.0-60.0,,,,,627.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_insect/dragonfly.jpg,7000.0,animate,photo,832.4409163345877,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,61,711162,0.0-61.0,,,,,667.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_veggie/garlic.jpg,7000.0,inanimate,photo,586.1631267128837,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,62,715704,0.0-62.0,,,,,953.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_fruit/apple.jpg,7000.0,inanimate,drawing,570.5993552819368,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,63,720822,0.0-63.0,,,,,1223.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_sea/crab.jpg,7000.0,animate,photo,881.854820001955,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,64,725402,0.0-64.0,,,,,723.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_clothe/football sneaker.jpg,7000.0,inanimate,photo,841.950314282768,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,65,729462,0.0-65.0,,,,,495.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_bird/toucan.jpg,7000.0,animate,drawing,550.6396567171929,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,66,734069,0.0-66.0,,,,,1094.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_sea/eel.jpg,7000.0,animate,photo,500.56807480292196,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,67,739218,0.0-67.0,,,,,843.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_mammal/rabbit.jpg,7000.0,animate,drawing,1292.2664610714287,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,68,743473,0.0-68.0,,,,,578.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_fruit/papaya.jpg,7000.0,inanimate,drawing,660.2378952993581,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,69,748851,0.0-69.0,,,,,1260.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_sea/piranha.jpg,7000.0,animate,photo,1102.6470035208386,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,70,754451,0.0-70.0,,,,,1236.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_sea/jellyfish.jpg,7000.0,animate,photo,1347.4064374708119,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,71,759298,0.0-71.0,,,,,892.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_bird/turkey.jpg,7000.0,animate,drawing,945.3124902311503,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,72,764518,0.0-72.0,,,,,1367.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_fruit/pomegranate.jpg,7000.0,inanimate,drawing,842.0335924031963,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,73,769494,0.0-73.0,,,,,823.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_insect/bumble bee.jpg,7000.0,animate,photo,1137.6361275550871,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,74,774218,0.0-74.0,,,,,796.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_clothe/bowtie.jpg,7000.0,inanimate,photo,915.0954032963283,True,,MEM,MEM_0074,2022-12-08 22:30:33
,html-keyboard-response,75,776976,0.0-75.0,,,,,2756.0,"
        <p>In that last set of trials, you were correct 100% of the time.</p>
        <p>Feel free to take a brief break. In the next set of trials, you will continue with the same task.
        The instructions are displayed below, in case you need a refresher.
        Press the space bar when you are ready to continue.</p>
        <p>In this task, you will see a series of objects. On some trials, your job is to determine
        whether the object shown is a color photograph or a line drawing. On other trials, your job
        is to determine whether the object represented is animate or inanimate.

        <br><br>
        You will know which response to make depending on the initial display, which will say
        ""animate / inanimate"" or ""photo / drawing"".
        <br>
        You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
        <br>
        Please respond as quickly as possible, and use your dominant hand to make your responses.
        <br><br>
        You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
        <br><br>
        <img src=""/static/instructions_pics/visual_pic.png"" height=""300px"">
        <br>
        In the example in the top row, the correct response is animate (left arrow key). In the example in the bottom row, the correct response is photo (left arrow key).
        <br>
        <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,76,781103,0.0-76.0,,,,,576.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_clothe/shirt.jpg,7000.0,inanimate,photo,537.5327770097233,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,77,785769,0.0-77.0,,,,,746.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_fruit/kiwi.jpg,7000.0,inanimate,drawing,909.3703083131093,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,78,790907,0.0-78.0,,,,,636.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_clothe/slipper.jpg,7000.0,inanimate,photo,1490.2688995165513,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,79,795588,0.0-79.0,,,,,998.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_insect/spider.jpg,7000.0,animate,photo,671.1674624236166,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,80,800760,0.0-80.0,,,,,737.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_sea/pufferfish.jpg,7000.0,animate,photo,1423.3970913051696,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,81,805328,0.0-81.0,,,,,866.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_fruit/cherry.jpg,7000.0,inanimate,drawing,691.6789964959448,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,82,809943,0.0-82.0,,,,,896.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_electronic/camera.jpg,7000.0,inanimate,drawing,703.3704413959538,True,,MEM,MEM_0074,2022-12-08 22:30:33
,visual-trial,83,815748,0.0-83.0,,,,,1597.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_veggie/carrot.jpg,7000.0,inanimate,photo,1192.2435407597607,True,,MEM,MEM_0074,2022-12-08 22:30:33
