,img,animacy,style,img_name,verb
47,/static/object_pics/picture_fruit/kiwi.jpg,inanimate,photo,kiwi.jpg,fold
48,/static/object_pics/drawing_mammal/rhinoceros.jpg,animate,drawing,rhinoceros.jpg,multiply
49,/static/object_pics/drawing_electronic/satellite dish.jpg,inanimate,drawing,satellite dish.jpg,connect
50,/static/object_pics/drawing_electronic/phone.jpg,inanimate,drawing,phone.jpg,pick
51,/static/object_pics/picture_bird/duck.jpg,animate,photo,duck.jpg,splash
52,/static/object_pics/drawing_clothe/gloves.jpg,inanimate,drawing,gloves.jpg,add
53,/static/object_pics/picture_veggie/mushrooms.jpg,inanimate,photo,mushrooms.jpg,attach
54,/static/object_pics/drawing_bird/penguin.jpg,animate,drawing,penguin.jpg,warm
55,/static/object_pics/drawing_veggie/garlic.jpg,inanimate,drawing,garlic.jpg,lift
56,/static/object_pics/picture_sea/piranha.jpg,animate,photo,piranha.jpg,reduce
57,/static/object_pics/drawing_veggie/carrots.jpg,inanimate,drawing,carrots.jpg,plant
58,/static/object_pics/drawing_clothe/belt.jpg,inanimate,drawing,belt.jpg,glide
59,/static/object_pics/drawing_bird/pelican.jpg,animate,drawing,pelican.jpg,squeeze
60,/static/object_pics/drawing_insect/beetle.jpg,animate,drawing,beetle.jpg,discover
61,/static/object_pics/drawing_insect/spider.jpg,animate,drawing,spider.jpg,pump
62,/static/object_pics/drawing_mammal/bull.jpg,animate,drawing,bull.jpg,fall
63,/static/object_pics/picture_insect/grasshopper.jpg,animate,photo,grasshopper.jpg,bury
64,/static/object_pics/picture_fruit/cherry.jpg,inanimate,photo,cherry.jpg,remove
65,/static/object_pics/drawing_fruit/banana.jpg,inanimate,drawing,banana.jpg,hop
66,/static/object_pics/drawing_clothe/sock.jpg,inanimate,drawing,sock.jpg,dig
67,/static/object_pics/drawing_insect/mosquito.jpg,animate,drawing,mosquito.jpg,drill
68,/static/object_pics/picture_bird/ostrich.jpg,animate,photo,ostrich.jpg,guide
69,/static/object_pics/picture_veggie/potato.jpg,inanimate,photo,potato.jpg,launch
70,/static/object_pics/drawing_bird/hen.jpg,animate,drawing,hen.jpg,press
71,/static/object_pics/drawing_mammal/squirrel.jpg,animate,drawing,squirrel.jpg,swim
72,/static/object_pics/drawing_fruit/orange.jpg,inanimate,drawing,orange.jpg,assemble
73,/static/object_pics/drawing_sea/starfish.jpg,animate,drawing,starfish.jpg,drop
74,/static/object_pics/picture_mammal/bison.jpg,animate,photo,bison.jpg,give
75,/static/object_pics/picture_insect/ladybug.jpg,animate,photo,ladybug.jpg,whirl
76,/static/object_pics/picture_bird/turkey.jpg,animate,photo,turkey.jpg,scratch
77,/static/object_pics/drawing_sea/dolphin.jpg,animate,drawing,dolphin.jpg,utilize
78,/static/object_pics/drawing_mammal/sheep.jpg,animate,drawing,sheep.jpg,knock
79,/static/object_pics/drawing_electronic/keyboard.jpg,inanimate,drawing,keyboard.jpg,break
80,/static/object_pics/picture_mammal/antelope.jpg,animate,photo,antelope.jpg,chop
81,/static/object_pics/drawing_clothe/scarf.jpg,inanimate,drawing,scarf.jpg,inject
82,/static/object_pics/drawing_mammal/wolf.jpg,animate,drawing,wolf.jpg,melt
83,/static/object_pics/picture_electronic/calculator.jpg,inanimate,photo,calculator.jpg,locate
84,/static/object_pics/picture_electronic/computer mouse.jpg,inanimate,photo,computer mouse.jpg,split
85,/static/object_pics/picture_veggie/pumpkin.jpg,inanimate,photo,pumpkin.jpg,kick
86,/static/object_pics/picture_electronic/hairdryer.jpg,inanimate,photo,hairdryer.jpg,combine
87,/static/object_pics/picture_fruit/papaya.jpg,inanimate,photo,papaya.jpg,arrange
88,/static/object_pics/picture_veggie/tomato.jpg,inanimate,photo,tomato.jpg,rub
89,/static/object_pics/picture_sea/starfish02.jpg,animate,photo,starfish02.jpg,browse
90,/static/object_pics/drawing_insect/mantis.jpg,animate,drawing,mantis.jpg,touch
91,/static/object_pics/drawing_electronic/gamepad.jpg,inanimate,drawing,gamepad.jpg,bump
92,/static/object_pics/drawing_electronic/handmixer.jpg,inanimate,drawing,handmixer.jpg,peek
93,/static/object_pics/picture_clothe/hoodie.jpg,inanimate,photo,hoodie.jpg,allocate
94,/static/object_pics/picture_insect/centipede.jpg,animate,photo,centipede.jpg,hold
95,/static/object_pics/drawing_mammal/gorilla.jpg,animate,drawing,gorilla.jpg,mount
