success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,key,instruction,instruction_class,instruction_duration,prompt,object,object_duration,animacy,style,jitter,accurate,question_order,exp,subjectId,date
,visual-trial,17,155360,0.0-17.0,,,,,731.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_veggie/carrot.jpg,7000.0,inanimate,photo,886.9116972725305,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,18,161321,0.0-18.0,,,,,2036.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_fruit/apple.jpg,7000.0,inanimate,drawing,916.5082750870437,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,19,165826,0.0-19.0,,,,,759.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/pigeon.jpg,7000.0,animate,photo,734.2614169836493,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,20,170905,0.0-20.0,,,,,1559.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_electronic/laptop.jpg,7000.0,inanimate,drawing,514.3915801159349,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,21,175568,0.0-21.0,,,,,890.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_clothe/scarf.jpg,7000.0,inanimate,photo,765.3773407082276,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,22,181213,0.0-22.0,,,,,1234.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_clothe/hoodie.jpg,7000.0,inanimate,photo,1402.9326026326967,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,23,185584,0.0-23.0,,,,,721.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_veggie/artichoke.jpg,7000.0,inanimate,photo,641.041696454173,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,24,190220,0.0-24.0,,,,,948.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_clothe/shirt.jpg,7000.0,inanimate,photo,679.499737361823,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,25,194462,0.0-25.0,,,,,660.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_insect/bumble bee.jpg,7000.0,animate,drawing,573.1850989772629,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,26,198961,0.0-26.0,,,,,750.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_insect/cockroach.jpg,7000.0,animate,drawing,741.314293134865,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,27,203830,0.0-27.0,,,,,782.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_veggie/asparagus.jpg,7000.0,inanimate,photo,1077.998725954181,False,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,28,208965,0.0-28.0,,,,,1318.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_mammal/lion.jpg,7000.0,animate,photo,809.9679804493541,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,29,213475,0.0-29.0,,,,,766.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_clothe/hat.jpg,7000.0,inanimate,photo,735.1138445623293,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,30,218378,0.0-30.0,,,,,939.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_sea/shark.jpg,7000.0,animate,drawing,956.5264022471047,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,31,224023,0.0-31.0,,,,,1164.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_fruit/watermelon.jpg,7000.0,inanimate,drawing,1470.1245653935812,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,32,229368,0.0-32.0,,,,,1201.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_insect/fly.jpg,7000.0,animate,drawing,1136.8899566869095,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,33,234596,0.0-33.0,,,,,1207.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_clothe/glasses.jpg,7000.0,inanimate,photo,1012.2295433838603,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,34,239204,0.0-34.0,,,,,896.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_bird/toucan.jpg,7000.0,animate,photo,703.1736467786369,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,35,244298,0.0-35.0,,,,,1215.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_clothe/dress.jpg,7000.0,inanimate,photo,870.2686922260896,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,36,250095,0.0-36.0,,,,,1500.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_veggie/cucumber.jpg,7000.0,inanimate,photo,1287.6992986644054,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,37,255210,0.0-37.0,,,,,1003.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_fruit/orange.jpg,7000.0,inanimate,drawing,1105.9894619050897,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,38,259789,0.0-38.0,,,,,607.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_insect/dragonfly.jpg,7000.0,animate,drawing,964.2527272770028,False,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,39,264384,0.0-39.0,,,,,775.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_veggie/potato.jpg,7000.0,inanimate,photo,811.0559742677874,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,40,269020,0.0-40.0,,,,,614.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_insect/snail.jpg,7000.0,animate,drawing,1012.1830377727919,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,41,274326,0.0-41.0,,,,,1488.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/ostrich.jpg,7000.0,animate,photo,809.1763870788304,True,,MEM,MEM_0068,2022-12-08 22:14:12
,html-keyboard-response,42,337519,0.0-42.0,,,,,63182.0,"
        <p>In that last set of trials, you were correct 94% of the time.</p>
        <p>Feel free to take a brief break. In the next set of trials, you will continue with the same task.
        The instructions are displayed below, in case you need a refresher.
        Press the space bar when you are ready to continue.</p>
        <p>In this task, you will see a series of objects. On some trials, your job is to determine
        whether the object shown is a color photograph or a line drawing. On other trials, your job
        is to determine whether the object represented is animate or inanimate.

        <br><br>
        You will know which response to make depending on the initial display, which will say
        ""animate / inanimate"" or ""photo / drawing"".
        <br>
        You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
        <br>
        Please respond as quickly as possible, and use your dominant hand to make your responses.
        <br><br>
        You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
        <br><br>
        <img src=""/static/instructions_pics/visual_pic.png"" height=""300px"">
        <br>
        In the example in the top row, the correct response is animate (left arrow key). In the example in the bottom row, the correct response is photo (left arrow key).
        <br>
        <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,43,342117,0.0-43.0,,,,,802.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_mammal/elephant.jpg,7000.0,animate,photo,786.814632513678,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,44,346620,0.0-44.0,,,,,850.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_electronic/hairdryer.jpg,7000.0,inanimate,drawing,644.0378588543572,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,45,351619,0.0-45.0,,,,,587.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/flamingo.jpg,7000.0,animate,photo,1403.4540108331194,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,46,355810,0.0-46.0,,,,,651.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_fruit/pear.jpg,7000.0,inanimate,drawing,532.457446607006,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,47,360844,0.0-47.0,,,,,669.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_mammal/rabbit.jpg,7000.0,animate,photo,1357.8515297772171,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,48,365347,0.0-48.0,,,,,680.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_electronic/microphone.jpg,7000.0,inanimate,drawing,814.0788691600358,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,49,370138,0.0-49.0,,,,,751.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_mammal/gorilla.jpg,7000.0,animate,photo,1031.1545189518554,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,50,375278,0.0-50.0,,,,,963.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_veggie/pepper.jpg,7000.0,inanimate,photo,1167.6419365471136,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,51,379796,0.0-51.0,,,,,816.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_fruit/strawberry.jpg,7000.0,inanimate,drawing,691.8819081257685,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,52,384964,0.0-52.0,,,,,1212.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_veggie/mushrooms.jpg,7000.0,inanimate,photo,947.4595680244481,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,53,389828,0.0-53.0,,,,,619.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_electronic/computer mouse.jpg,7000.0,inanimate,drawing,1236.1327409171972,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,54,394745,0.0-54.0,,,,,1131.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/eagle.jpg,7000.0,animate,photo,778.3977434645551,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,55,399822,0.0-55.0,,,,,1167.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_sea/eel.jpg,7000.0,animate,drawing,902.7612936570388,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,56,404535,0.0-56.0,,,,,838.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_electronic/gamepad.jpg,7000.0,inanimate,drawing,865.764676587097,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,57,408836,0.0-57.0,,,,,616.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_mammal/giraffe.jpg,7000.0,animate,photo,673.5519277070141,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,58,413581,0.0-58.0,,,,,770.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_mammal/sheep.jpg,7000.0,animate,photo,965.0242360163061,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,59,418539,0.0-59.0,,,,,1166.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_sea/pufferfish.jpg,7000.0,animate,drawing,782.0192665466668,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,60,422950,0.0-60.0,,,,,654.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_insect/butterfly.jpg,7000.0,animate,drawing,748.2792142374963,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,61,428605,0.0-61.0,,,,,1172.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_sea/crab.jpg,7000.0,animate,drawing,1472.490258181018,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,62,433341,0.0-62.0,,,,,966.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_insect/beetle.jpg,7000.0,animate,drawing,761.0157158554468,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,63,438750,0.0-63.0,,,,,1173.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_sea/starfish.jpg,7000.0,animate,drawing,1227.8103830565715,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,64,443033,0.0-64.0,,,,,606.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_mammal/bison.jpg,7000.0,animate,photo,666.419365490901,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,65,448039,0.0-65.0,,,,,794.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_insect/grasshopper.jpg,7000.0,animate,drawing,1204.7692707860128,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,66,452555,0.0-66.0,,,,,672.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/duck.jpg,7000.0,animate,photo,834.0791219230621,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,67,457737,0.0-67.0,,,,,732.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_electronic/toaster.jpg,7000.0,inanimate,drawing,1442.9733830242176,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,68,462560,0.0-68.0,,,,,830.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_insect/mantis.jpg,7000.0,animate,drawing,982.7197638575615,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,69,467290,0.0-69.0,,,,,766.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_mammal/rhinoceros.jpg,7000.0,animate,photo,957.4680327967471,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,70,472325,0.0-70.0,,,,,885.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_clothe/sport t-shirt.jpg,7000.0,inanimate,photo,1139.636358799466,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,71,477381,0.0-71.0,,,,,1080.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/hummingbird.jpg,7000.0,animate,photo,968.9827216241522,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,72,481832,0.0-72.0,,,,,661.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/owl.jpg,7000.0,animate,photo,781.8740215209923,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,73,486291,0.0-73.0,,,,,722.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/hen.jpg,7000.0,animate,photo,728.292470024578,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,74,490755,0.0-74.0,,,,,850.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_clothe/gloves.jpg,7000.0,inanimate,photo,605.6403412121847,True,,MEM,MEM_0068,2022-12-08 22:14:12
,html-keyboard-response,75,563862,0.0-75.0,,,,,73107.0,"
        <p>In that last set of trials, you were correct 100% of the time.</p>
        <p>Feel free to take a brief break. In the next set of trials, you will continue with the same task.
        The instructions are displayed below, in case you need a refresher.
        Press the space bar when you are ready to continue.</p>
        <p>In this task, you will see a series of objects. On some trials, your job is to determine
        whether the object shown is a color photograph or a line drawing. On other trials, your job
        is to determine whether the object represented is animate or inanimate.

        <br><br>
        You will know which response to make depending on the initial display, which will say
        ""animate / inanimate"" or ""photo / drawing"".
        <br>
        You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
        <br>
        Please respond as quickly as possible, and use your dominant hand to make your responses.
        <br><br>
        You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
        <br><br>
        <img src=""/static/instructions_pics/visual_pic.png"" height=""300px"">
        <br>
        In the example in the top row, the correct response is animate (left arrow key). In the example in the bottom row, the correct response is photo (left arrow key).
        <br>
        <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,76,568584,0.0-76.0,,,,,707.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_electronic/coffee maker.jpg,7000.0,inanimate,drawing,1009.6345707082095,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,77,572848,0.0-77.0,,,,,701.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_fruit/apricot.jpg,7000.0,inanimate,drawing,555.5010546400619,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,78,577511,0.0-78.0,,,,,702.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_clothe/slipper.jpg,7000.0,inanimate,photo,950.2894873809687,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,79,582277,0.0-79.0,,,,,707.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_electronic/calculator.jpg,7000.0,inanimate,drawing,1051.0408805608304,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,80,587191,0.0-80.0,,,,,781.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/canary.jpg,7000.0,animate,photo,1123.9109495363082,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,81,592037,0.0-81.0,,,,,1262.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_sea/seaturtle.jpg,7000.0,animate,drawing,573.7434626961453,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,82,597316,0.0-82.0,,,,,1117.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_fruit/kiwi.jpg,7000.0,inanimate,drawing,1153.846402758562,True,,MEM,MEM_0068,2022-12-08 22:14:12
,visual-trial,83,602852,0.0-83.0,,,,,1086.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/parrot.jpg,7000.0,animate,photo,1441.5195307330337,True,,MEM,MEM_0068,2022-12-08 22:14:12
