success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,key,instruction,instruction_class,instruction_duration,prompt,object,object_duration,animacy,style,jitter,accurate,question_order,exp,subjectId,date
,visual-trial,10,182921,0.0-10.0,,,,,782.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_bird/flamingo.jpg,7000.0,animate,photo,1021.3397762142315,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,11,187702,0.0-11.0,,,,,793.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_electronic/toaster.jpg,7000.0,inanimate,photo,986.4708971702452,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,12,193664,0.0-12.0,,,,,1615.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_fruit/apricot.jpg,7000.0,inanimate,photo,1345.3571952831421,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,13,199289,0.0-13.0,,,,,1618.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_sea/seal.jpg,7000.0,animate,drawing,1005.6791480536524,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,14,204306,0.0-14.0,,,,,877.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_sea/eel.jpg,7000.0,animate,drawing,1139.9497961664856,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,15,209166,0.0-15.0,,,,,1200.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_clothe/sport t-shirt.jpg,7000.0,inanimate,drawing,658.6991595233713,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,16,213497,0.0-16.0,,,,,820.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_clothe/bowtie.jpg,7000.0,inanimate,drawing,510.66726901705727,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,17,219346,0.0-17.0,,,,,1567.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_clothe/hoodie.jpg,7000.0,inanimate,drawing,1282.5558047299223,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,18,224465,0.0-18.0,,,,,1408.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_veggie/aubergine.jpg,7000.0,inanimate,drawing,708.0771921508415,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,19,229447,0.0-19.0,,,,,1446.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_clothe/jeans.jpg,7000.0,inanimate,drawing,535.2841560252792,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,20,234690,0.0-20.0,,,,,940.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_sea/jellyfish.jpg,7000.0,animate,drawing,1301.412217969626,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,21,239404,0.0-21.0,,,,,1031.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_clothe/belt.jpg,7000.0,inanimate,drawing,681.7408700731844,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,22,244646,0.0-22.0,,,,,1354.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_insect/bumble bee.jpg,7000.0,animate,drawing,886.0811598016121,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,23,250552,0.0-23.0,,,,,2231.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_fruit/banana.jpg,7000.0,inanimate,photo,673.221275226255,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,24,255322,0.0-24.0,,,,,1149.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_insect/centipede.jpg,7000.0,animate,drawing,620.8950655942556,False,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,25,259957,0.0-25.0,,,,,876.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_sea/shrimp.jpg,7000.0,animate,drawing,757.9212713425948,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,26,265379,0.0-26.0,,,,,1160.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_mammal/wolf.jpg,7000.0,animate,photo,1259.77630841458,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,27,271206,0.0-27.0,,,,,1478.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_sea/pufferfish.jpg,7000.0,animate,drawing,1347.8670537188227,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,28,276392,0.0-28.0,,,,,892.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_veggie/pepper.jpg,7000.0,inanimate,drawing,1293.1947487006842,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,29,281691,0.0-29.0,,,,,1102.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/laptop.jpg,7000.0,inanimate,photo,1196.0891039087996,False,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,30,286506,0.0-30.0,,,,,1161.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_mammal/horse.jpg,7000.0,animate,photo,653.195186539697,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,31,291611,0.0-31.0,,,,,843.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_sea/seahorse.jpg,7000.0,animate,drawing,1262.2861071146035,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,32,296539,0.0-32.0,,,,,697.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_mammal/camel.jpg,7000.0,animate,photo,1229.2123282081247,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,33,301332,0.0-33.0,,,,,974.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_fruit/kiwi.jpg,7000.0,inanimate,photo,817.6996898191551,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,34,306393,0.0-34.0,,,,,871.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_clothe/sock.jpg,7000.0,inanimate,drawing,1189.0682408700263,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,35,311040,0.0-35.0,,,,,788.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_sea/octopus.jpg,7000.0,animate,drawing,858.4193861810058,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,36,316069,0.0-36.0,,,,,847.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_insect/worm.jpg,7000.0,animate,drawing,1180.9227792384186,False,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,37,321030,0.0-37.0,,,,,1178.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/hairdryer.jpg,7000.0,inanimate,photo,782.0814539003065,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,38,325574,0.0-38.0,,,,,956.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_veggie/pumpkin.jpg,7000.0,inanimate,drawing,586.1238168632723,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,39,330040,0.0-39.0,,,,,904.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_insect/fly.jpg,7000.0,animate,drawing,560.4955336434978,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,40,335665,0.0-40.0,,,,,1129.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_veggie/potato.jpg,7000.0,inanimate,drawing,1494.9490911174066,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,41,341188,0.0-41.0,,,,,1231.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_electronic/satellite dish.jpg,7000.0,inanimate,photo,1291.1981620197234,True,,MEM,MEM_0081,2022-12-08 23:30:04
,html-keyboard-response,42,350401,0.0-42.0,,,,,9212.0,"
        <p>In that last set of trials, you were correct 91% of the time.</p>
        <p>Feel free to take a brief break. In the next set of trials, you will continue with the same task.
        The instructions are displayed below, in case you need a refresher.
        Press the space bar when you are ready to continue.</p>
        <p>In this task, you will see a series of objects. On some trials, your job is to determine
        whether the object shown is a color photograph or a line drawing. On other trials, your job
        is to determine whether the object represented is animate or inanimate.

        <br><br>
        You will know which response to make depending on the initial display, which will say
        ""animate / inanimate"" or ""photo / drawing"".
        <br>
        You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
        <br>
        Please respond as quickly as possible, and use your dominant hand to make your responses.
        <br><br>
        You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
        <br><br>
        <img src=""/static/instructions_pics/visual_pic.png"" height=""300px"">
        <br>
        In the example in the top row, the correct response is animate (left arrow key). In the example in the bottom row, the correct response is photo (left arrow key).
        <br>
        <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,43,355429,0.0-43.0,,,,,626.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_electronic/computer mouse.jpg,7000.0,inanimate,photo,1401.1533048741014,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,44,360053,0.0-44.0,,,,,677.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_sea/piranha.jpg,7000.0,animate,drawing,945.4671583084269,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,45,365272,0.0-45.0,,,,,1059.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_clothe/gloves.jpg,7000.0,inanimate,drawing,1158.3111566661096,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,46,370155,0.0-46.0,,,,,951.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_bird/peacock.jpg,7000.0,animate,photo,931.2733062155783,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,47,375881,0.0-47.0,,,,,1651.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_veggie/tomato.jpg,7000.0,inanimate,drawing,1073.5288058391661,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,48,381281,0.0-48.0,,,,,1565.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_mammal/lion.jpg,7000.0,animate,photo,833.4623174315745,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,49,386455,0.0-49.0,,,,,1223.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_insect/butterfly.jpg,7000.0,animate,drawing,950.5244143564599,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,50,391169,0.0-50.0,,,,,1068.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_fruit/orange.jpg,7000.0,inanimate,photo,644.7763457406035,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,51,396805,0.0-51.0,,,,,1368.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_insect/spider.jpg,7000.0,animate,drawing,1267.6249233895433,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,52,401968,0.0-52.0,,,,,1317.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_clothe/hat.jpg,7000.0,inanimate,drawing,845.6195266516364,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,53,407075,0.0-53.0,,,,,964.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_clothe/slipper.jpg,7000.0,inanimate,drawing,1142.6054502227337,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,54,412959,0.0-54.0,,,,,1941.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_veggie/onions.jpg,7000.0,inanimate,drawing,941.6232770109352,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,55,418009,0.0-55.0,,,,,990.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_bird/eagle.jpg,7000.0,animate,photo,1057.6388069001937,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,56,423927,0.0-56.0,,,,,1483.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_clothe/shirt.jpg,7000.0,inanimate,drawing,1433.6223680562362,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,57,428888,0.0-57.0,,,,,1018.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/printer.jpg,7000.0,inanimate,photo,942.652352418125,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,58,433601,0.0-58.0,,,,,1049.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_veggie/mushrooms.jpg,7000.0,inanimate,drawing,662.6912019967531,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,59,438630,0.0-59.0,,,,,1385.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_fruit/cherry.jpg,7000.0,inanimate,photo,642.1142204603693,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,60,443838,0.0-60.0,,,,,1261.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_insect/mantis.jpg,7000.0,animate,drawing,945.4007743669841,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,61,448855,0.0-61.0,,,,,1087.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/camera.jpg,7000.0,inanimate,photo,929.5234957557692,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,62,453918,0.0-62.0,,,,,874.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_mammal/bison.jpg,7000.0,animate,photo,1187.923036477956,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,63,458462,0.0-63.0,,,,,594.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_mammal/squirrel.jpg,7000.0,animate,photo,950.4524090995023,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,64,464493,0.0-64.0,,,,,1803.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_fruit/pineapple.jpg,7000.0,inanimate,photo,1226.1851405133177,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,65,469948,0.0-65.0,,,,,1270.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_insect/ladybug.jpg,7000.0,animate,drawing,1184.4203944816916,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,66,475157,0.0-66.0,,,,,1285.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_insect/scorpion.jpg,7000.0,animate,drawing,922.1559142516435,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,67,480466,0.0-67.0,,,,,1141.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_clothe/glasses.jpg,7000.0,inanimate,drawing,1167.1730773232366,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,68,486192,0.0-68.0,,,,,1545.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_mammal/rhinoceros.jpg,7000.0,animate,photo,1179.298808447752,False,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,69,491491,0.0-69.0,,,,,979.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_veggie/cauliflower.jpg,7000.0,inanimate,drawing,1318.5430572508926,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,70,497093,0.0-70.0,,,,,1309.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/hen.jpg,7000.0,animate,photo,1292.7045479957405,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,71,501805,0.0-71.0,,,,,812.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/pelican.jpg,7000.0,animate,photo,899.4821242370049,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,72,506272,0.0-72.0,,,,,717.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_electronic/gamepad.jpg,7000.0,inanimate,photo,748.347723350254,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,73,512212,0.0-73.0,,,,,1799.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_sea/mantaray.jpg,7000.0,animate,drawing,1140.0219174385566,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,74,517296,0.0-74.0,,,,,1251.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_fruit/papaya.jpg,7000.0,inanimate,photo,833.9858994797355,True,,MEM,MEM_0081,2022-12-08 23:30:04
,html-keyboard-response,75,530380,0.0-75.0,,,,,13082.0,"
        <p>In that last set of trials, you were correct 97% of the time.</p>
        <p>Feel free to take a brief break. In the next set of trials, you will continue with the same task.
        The instructions are displayed below, in case you need a refresher.
        Press the space bar when you are ready to continue.</p>
        <p>In this task, you will see a series of objects. On some trials, your job is to determine
        whether the object shown is a color photograph or a line drawing. On other trials, your job
        is to determine whether the object represented is animate or inanimate.

        <br><br>
        You will know which response to make depending on the initial display, which will say
        ""animate / inanimate"" or ""photo / drawing"".
        <br>
        You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
        <br>
        Please respond as quickly as possible, and use your dominant hand to make your responses.
        <br><br>
        You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
        <br><br>
        <img src=""/static/instructions_pics/visual_pic.png"" height=""300px"">
        <br>
        In the example in the top row, the correct response is animate (left arrow key). In the example in the bottom row, the correct response is photo (left arrow key).
        <br>
        <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,76,535238,0.0-76.0,,,,,1042.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/vulture.jpg,7000.0,animate,photo,814.6324934566143,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,77,539592,0.0-77.0,,,,,572.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_veggie/beetroot.jpg,7000.0,inanimate,drawing,780.5739952462487,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,78,545104,0.0-78.0,,,,,1189.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/microphone.jpg,7000.0,inanimate,photo,1322.6948705348177,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,79,550347,0.0-79.0,,,,,1276.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_veggie/asparagus.jpg,7000.0,inanimate,drawing,965.6722408136768,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,80,555342,0.0-80.0,,,,,1008.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_veggie/artichoke.jpg,7000.0,inanimate,drawing,986.6196928653834,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,81,560246,0.0-81.0,,,,,675.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_mammal/kangaroo.jpg,7000.0,animate,photo,1229.5938364186218,True,,MEM,MEM_0081,2022-12-08 23:30:04
,visual-trial,82,565523,0.0-82.0,,,,,957.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_clothe/tie.jpg,7000.0,inanimate,drawing,1318.7321535328917,True,,MEM,MEM_0081,2022-12-08 23:30:04
