success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,key,instruction,instruction_class,instruction_duration,prompt,object,object_duration,animacy,style,jitter,accurate,question_order,exp,subjectId,date
,visual-trial,18,197070,0.0-18.0,,,,,1182.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/canary.jpg,7000.0,animate,photo,1215.8143265723602,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,19,201725,0.0-19.0,,,,,1032.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_insect/centipede.jpg,7000.0,animate,drawing,606.4120921570774,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,20,206446,0.0-20.0,,,,,1019.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_sea/starfish02.jpg,7000.0,animate,photo,681.605789744438,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,21,211566,0.0-21.0,,,,,950.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_fruit/apricot.jpg,7000.0,inanimate,photo,1159.0589740432206,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,22,216349,0.0-22.0,,,,,1016.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_clothe/belt.jpg,7000.0,inanimate,drawing,763.8306236403796,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,23,222397,0.0-23.0,,,,,1803.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_bird/hen.jpg,7000.0,animate,photo,1231.9912959293626,False,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,24,226957,0.0-24.0,,,,,882.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_clothe/sock.jpg,7000.0,inanimate,drawing,650.46799231435,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,25,231949,0.0-25.0,,,,,856.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_mammal/rabbit.jpg,7000.0,animate,drawing,1125.4730374016303,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,26,236862,0.0-26.0,,,,,926.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/duck.jpg,7000.0,animate,photo,973.6768112395002,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,27,241965,0.0-27.0,,,,,886.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_clothe/shirt.jpg,7000.0,inanimate,drawing,1212.38402214004,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,28,246462,0.0-28.0,,,,,899.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_fruit/banana.jpg,7000.0,inanimate,photo,584.5934674182313,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,29,251309,0.0-29.0,,,,,778.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_insect/butterfly.jpg,7000.0,animate,drawing,1057.4738892604903,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,30,256701,0.0-30.0,,,,,953.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_mammal/antelope.jpg,7000.0,animate,drawing,1412.2122379378284,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,31,262238,0.0-31.0,,,,,1895.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_veggie/garlic.jpg,7000.0,inanimate,drawing,618.171296408911,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,32,266765,0.0-32.0,,,,,935.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_mammal/wolf.jpg,7000.0,animate,drawing,578.0051071056223,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,33,272093,0.0-33.0,,,,,1028.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/ostrich.jpg,7000.0,animate,photo,1281.47369158506,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,34,277614,0.0-34.0,,,,,1067.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_fruit/lemon.jpg,7000.0,inanimate,photo,1438.6063539145925,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,35,282573,0.0-35.0,,,,,877.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_veggie/lettuce.jpg,7000.0,inanimate,drawing,1072.8053879449694,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,36,287870,0.0-36.0,,,,,882.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_sea/octopus.jpg,7000.0,animate,photo,1401.3169647976808,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,37,293276,0.0-37.0,,,,,1116.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_sea/pufferfish.jpg,7000.0,animate,photo,1281.8808882440894,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,38,298365,0.0-38.0,,,,,902.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/camera.jpg,7000.0,inanimate,photo,1166.460489247691,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,39,302942,0.0-39.0,,,,,837.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_veggie/artichoke.jpg,7000.0,inanimate,drawing,721.7439591806227,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,40,308206,0.0-40.0,,,,,1019.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_veggie/carrots.jpg,7000.0,inanimate,drawing,1226.919651040268,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,41,313596,0.0-41.0,,,,,1027.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_insect/beetle.jpg,7000.0,animate,drawing,1339.5400264515242,True,,MEM,MEM_0063,2022-12-08 22:04:16
,html-keyboard-response,42,345661,0.0-42.0,,,,,32063.0,"
        <p>In that last set of trials, you were correct 91% of the time.</p>
        <p>Feel free to take a brief break. In the next set of trials, you will continue with the same task.
        The instructions are displayed below, in case you need a refresher.
        Press the space bar when you are ready to continue.</p>
        <p>In this task, you will see a series of objects. On some trials, your job is to determine
        whether the object shown is a color photograph or a line drawing. On other trials, your job
        is to determine whether the object represented is animate or inanimate.

        <br><br>
        You will know which response to make depending on the initial display, which will say
        ""animate / inanimate"" or ""photo / drawing"".
        <br>
        You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
        <br>
        Please respond as quickly as possible, and use your dominant hand to make your responses.
        <br><br>
        You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
        <br><br>
        <img src=""/static/instructions_pics/visual_pic.png"" height=""300px"">
        <br>
        In the example in the top row, the correct response is animate (left arrow key). In the example in the bottom row, the correct response is photo (left arrow key).
        <br>
        <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,43,350141,0.0-43.0,,,,,856.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/gamepad.jpg,7000.0,inanimate,photo,609.390915833214,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,44,354494,0.0-44.0,,,,,761.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_veggie/pepper.jpg,7000.0,inanimate,drawing,569.4513155478801,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,45,360382,0.0-45.0,,,,,1916.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_bird/vulture.jpg,7000.0,animate,photo,964.1068416755683,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,46,365389,0.0-46.0,,,,,741.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_clothe/hoodie.jpg,7000.0,inanimate,drawing,1264.8756551543302,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,47,370846,0.0-47.0,,,,,1514.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_fruit/watermelon.jpg,7000.0,inanimate,photo,926.6232399411476,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,48,376541,0.0-48.0,,,,,1471.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_electronic/satellite dish.jpg,7000.0,inanimate,photo,1212.5337733084666,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,49,382621,0.0-49.0,,,,,1896.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_sea/jellyfish.jpg,7000.0,animate,photo,1175.9769116367652,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,50,387374,0.0-50.0,,,,,763.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_veggie/mushrooms.jpg,7000.0,inanimate,drawing,969.2978400353289,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,51,392477,0.0-51.0,,,,,1514.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_bird/hummingbird.jpg,7000.0,animate,photo,585.2431755405838,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,52,396956,0.0-52.0,,,,,768.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/keyboard.jpg,7000.0,inanimate,photo,695.2984432472527,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,53,401997,0.0-53.0,,,,,844.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_fruit/grapes.jpg,7000.0,inanimate,photo,1174.413223973595,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,54,406877,0.0-54.0,,,,,842.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_mammal/gorilla.jpg,7000.0,animate,drawing,1030.604887854425,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,55,412445,0.0-55.0,,,,,1316.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/penguin.jpg,7000.0,animate,photo,1242.1719506281393,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,56,417341,0.0-56.0,,,,,1083.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_mammal/elephant.jpg,7000.0,animate,drawing,792.3451700990383,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,57,422717,0.0-57.0,,,,,1738.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_sea/dolphin.jpg,7000.0,animate,photo,621.1805236486186,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,58,428028,0.0-58.0,,,,,1003.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_electronic/hairdryer.jpg,7000.0,inanimate,photo,1300.2999442786845,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,59,432558,0.0-59.0,,,,,793.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_clothe/slipper.jpg,7000.0,inanimate,drawing,708.863021707411,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,60,438477,0.0-60.0,,,,,1484.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_mammal/squirrel.jpg,7000.0,animate,drawing,1424.505782622626,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,61,444622,0.0-61.0,,,,,1878.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_sea/shrimp.jpg,7000.0,animate,photo,1238.1391635570358,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,62,451196,0.0-62.0,,,,,2891.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_sea/seaturtle.jpg,7000.0,animate,photo,679.4648408064961,False,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,63,456588,0.0-63.0,,,,,1353.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_veggie/aubergine.jpg,7000.0,inanimate,drawing,1038.312657339378,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,64,461085,0.0-64.0,,,,,877.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_clothe/high heels.jpg,7000.0,inanimate,drawing,600.7512626788437,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,65,465982,0.0-65.0,,,,,946.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/eagle.jpg,7000.0,animate,photo,933.6918351881475,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,66,471021,0.0-66.0,,,,,928.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/printer.jpg,7000.0,inanimate,photo,1108.8385767230034,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,67,476366,0.0-67.0,,,,,911.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_sea/seal.jpg,7000.0,animate,photo,1410.8729071258872,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,68,482349,0.0-68.0,,,,,1523.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_sea/mantaray.jpg,7000.0,animate,photo,1449.115146065229,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,69,487150,0.0-69.0,,,,,1041.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_insect/ant.jpg,7000.0,animate,drawing,742.2189991024509,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,70,492973,0.0-70.0,,,,,1421.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_bird/pelican.jpg,7000.0,animate,photo,1383.9618261047071,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,71,498030,0.0-71.0,,,,,929.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_clothe/bowtie.jpg,7000.0,inanimate,drawing,1118.2199084957056,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,72,503469,0.0-72.0,,,,,949.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_mammal/bear.jpg,7000.0,animate,drawing,1476.4478333982047,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,73,508701,0.0-73.0,,,,,893.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/radio02.jpg,7000.0,inanimate,photo,1323.9101001751694,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,74,513949,0.0-74.0,,,,,971.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/calculator.jpg,7000.0,inanimate,photo,1269.3918472905616,True,,MEM,MEM_0063,2022-12-08 22:04:16
,html-keyboard-response,75,546781,0.0-75.0,,,,,32831.0,"
        <p>In that last set of trials, you were correct 97% of the time.</p>
        <p>Feel free to take a brief break. In the next set of trials, you will continue with the same task.
        The instructions are displayed below, in case you need a refresher.
        Press the space bar when you are ready to continue.</p>
        <p>In this task, you will see a series of objects. On some trials, your job is to determine
        whether the object shown is a color photograph or a line drawing. On other trials, your job
        is to determine whether the object represented is animate or inanimate.

        <br><br>
        You will know which response to make depending on the initial display, which will say
        ""animate / inanimate"" or ""photo / drawing"".
        <br>
        You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
        <br>
        Please respond as quickly as possible, and use your dominant hand to make your responses.
        <br><br>
        You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
        <br><br>
        <img src=""/static/instructions_pics/visual_pic.png"" height=""300px"">
        <br>
        In the example in the top row, the correct response is animate (left arrow key). In the example in the bottom row, the correct response is photo (left arrow key).
        <br>
        <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,76,551709,0.0-76.0,,,,,800.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_electronic/phone.jpg,7000.0,inanimate,photo,1111.0536759006254,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,77,556653,0.0-77.0,,,,,984.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_bird/pigeon.jpg,7000.0,animate,photo,943.2429260885265,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,78,561214,0.0-78.0,,,,,957.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_electronic/coffee maker.jpg,7000.0,inanimate,photo,599.4609939519157,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,79,565981,0.0-79.0,,,,,942.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_sea/seahorse.jpg,7000.0,animate,photo,808.0867068989627,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,80,570781,0.0-80.0,,,,,862.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_insect/spider.jpg,7000.0,animate,drawing,927.4832189464595,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,81,577422,0.0-81.0,,,,,2457.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_sea/swordfish.jpg,7000.0,animate,photo,1166.8598695256505,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,82,581932,0.0-82.0,,,,,659.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_clothe/jeans.jpg,7000.0,inanimate,drawing,848.476845224754,True,,MEM,MEM_0063,2022-12-08 22:04:16
,visual-trial,83,587244,0.0-83.0,,,,,1456.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_electronic/toaster.jpg,7000.0,inanimate,photo,846.0602334471939,False,,MEM,MEM_0063,2022-12-08 22:04:16
