,img,animacy,style,img_name,verb
70,/static/object_pics/picture_veggie/garlic.jpg,inanimate,photo,garlic.jpg,spray
71,/static/object_pics/drawing_insect/ladybug.jpg,animate,drawing,ladybug.jpg,catapult
72,/static/object_pics/drawing_bird/ostrich.jpg,animate,drawing,ostrich.jpg,throw
73,/static/object_pics/picture_clothe/dress.jpg,inanimate,photo,dress.jpg,cut
74,/static/object_pics/picture_electronic/gamepad.jpg,inanimate,photo,gamepad.jpg,brush
75,/static/object_pics/picture_bird/canary.jpg,animate,photo,canary.jpg,jump
76,/static/object_pics/drawing_fruit/pear.jpg,inanimate,drawing,pear.jpg,adjusted
77,/static/object_pics/picture_fruit/grapes.jpg,inanimate,photo,grapes.jpg,launch
78,/static/object_pics/picture_clothe/shirt.jpg,inanimate,photo,shirt.jpg,flash
79,/static/object_pics/drawing_veggie/onions.jpg,inanimate,drawing,onions.jpg,lay
80,/static/object_pics/drawing_bird/duck.jpg,animate,drawing,duck.jpg,stick
81,/static/object_pics/drawing_mammal/rabbit.jpg,animate,drawing,rabbit.jpg,touch
82,/static/object_pics/drawing_veggie/pepper.jpg,inanimate,drawing,pepper.jpg,harm
83,/static/object_pics/drawing_clothe/tie.jpg,inanimate,drawing,tie.jpg,guide
84,/static/object_pics/picture_fruit/melon.jpg,inanimate,photo,melon.jpg,fall
85,/static/object_pics/drawing_fruit/banana.jpg,inanimate,drawing,banana.jpg,crush
86,/static/object_pics/picture_mammal/rhinoceros.jpg,animate,photo,rhinoceros.jpg,allocate
87,/static/object_pics/drawing_electronic/calculator.jpg,inanimate,drawing,calculator.jpg,spread
88,/static/object_pics/picture_insect/centipede.jpg,animate,photo,centipede.jpg,stamp
89,/static/object_pics/picture_sea/mantaray.jpg,animate,photo,mantaray.jpg,forge
90,/static/object_pics/drawing_insect/ant.jpg,animate,drawing,ant.jpg,shake
91,/static/object_pics/picture_electronic/hairdryer.jpg,inanimate,photo,hairdryer.jpg,peek
92,/static/object_pics/drawing_sea/swordfish.jpg,animate,drawing,swordfish.jpg,wipe
93,/static/object_pics/picture_insect/mantis.jpg,animate,photo,mantis.jpg,drop
94,/static/object_pics/drawing_veggie/asparagus.jpg,inanimate,drawing,asparagus.jpg,divide
95,/static/object_pics/drawing_veggie/carrots.jpg,inanimate,drawing,carrots.jpg,bounce
