success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,key,instruction,instruction_class,instruction_duration,prompt,object,object_duration,animacy,style,jitter,accurate,question_order,exp,subjectId,date
,visual-trial,12,85868,0.0-12.0,,,,,1125.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_fruit/coconut.jpg,7000.0,inanimate,photo,1444.0490832542703,False,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,13,90972,0.0-13.0,,,,,1139.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_veggie/beetroot.jpg,7000.0,inanimate,photo,958.419030997823,False,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,14,96216,0.0-14.0,,,,,1164.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_fruit/grapes.jpg,7000.0,inanimate,photo,1072.7312669205717,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,15,101854,0.0-15.0,,,,,1369.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_sea/killer whale.jpg,7000.0,animate,photo,1267.5148415144029,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,16,106972,0.0-16.0,,,,,1465.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_insect/dragonfly.jpg,7000.0,animate,drawing,645.3912797681609,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,17,111965,0.0-17.0,,,,,891.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/penguin.jpg,7000.0,animate,photo,1096.6420741724432,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,18,117323,0.0-18.0,,,,,1083.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_fruit/melon.jpg,7000.0,inanimate,photo,1271.0772123552515,False,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,19,122271,0.0-19.0,,,,,806.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_clothe/belt.jpg,7000.0,inanimate,drawing,1139.977454232345,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,20,127801,0.0-20.0,,,,,1407.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_mammal/lion.jpg,7000.0,animate,drawing,1116.8576457322213,False,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,21,133041,0.0-21.0,,,,,1069.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_mammal/elephant.jpg,7000.0,animate,drawing,1162.2775307422735,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,22,138291,0.0-22.0,,,,,1072.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_veggie/cauliflower.jpg,7000.0,inanimate,photo,1173.4861843450085,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,23,142838,0.0-23.0,,,,,771.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_bird/hen.jpg,7000.0,animate,photo,773.8541681207937,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,24,147662,0.0-24.0,,,,,870.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_clothe/bowtie.jpg,7000.0,inanimate,drawing,949.9219178046137,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,25,152261,0.0-25.0,,,,,674.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_mammal/sheep.jpg,7000.0,animate,drawing,922.3237452827782,False,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,26,157424,0.0-26.0,,,,,868.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_fruit/cherry.jpg,7000.0,inanimate,photo,1287.8351018825758,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,27,162342,0.0-27.0,,,,,1189.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_veggie/aubergine.jpg,7000.0,inanimate,photo,723.9521280395762,False,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,28,166729,0.0-28.0,,,,,863.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_insect/cockroach.jpg,7000.0,animate,drawing,516.3018651496786,False,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,29,172228,0.0-29.0,,,,,1044.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_insect/snail.jpg,7000.0,animate,drawing,1450.5215651257254,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,30,177429,0.0-30.0,,,,,840.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_veggie/tomato.jpg,7000.0,inanimate,photo,1357.7933520447918,False,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,31,184007,0.0-31.0,,,,,2118.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_bird/pelican.jpg,7000.0,animate,photo,1453.4923866544755,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,32,189406,0.0-32.0,,,,,1445.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_mammal/rhinoceros.jpg,7000.0,animate,drawing,948.0399327346918,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,33,193992,0.0-33.0,,,,,771.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_fruit/banana.jpg,7000.0,inanimate,photo,809.3828901643991,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,34,199004,0.0-34.0,,,,,1238.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_sea/seahorse.jpg,7000.0,animate,photo,768.4233753069736,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,35,203631,0.0-35.0,,,,,908.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_fruit/apricot.jpg,7000.0,inanimate,photo,711.3340187882698,False,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,36,208872,0.0-36.0,,,,,936.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_sea/octopus.jpg,7000.0,animate,photo,1298.6862356048239,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,37,213974,0.0-37.0,,,,,854.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_clothe/football sneaker.jpg,7000.0,inanimate,drawing,1245.6300577881516,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,38,219384,0.0-38.0,,,,,959.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/peacock.jpg,7000.0,animate,photo,1449.508488887514,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,39,224599,0.0-39.0,,,,,1367.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_clothe/sock.jpg,7000.0,inanimate,drawing,843.9072472847995,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,40,229498,0.0-40.0,,,,,1164.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_veggie/garlic.jpg,7000.0,inanimate,photo,728.1666479280458,False,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,41,234728,0.0-41.0,,,,,890.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/vulture.jpg,7000.0,animate,photo,1334.7621820024028,True,,MEM,MEM_0077,2022-12-08 22:26:45
,html-keyboard-response,42,290898,0.0-42.0,,,,,56169.0,"
        <p>In that last set of trials, you were correct 69% of the time.</p>
        <p>Feel free to take a brief break. In the next set of trials, you will continue with the same task.
        The instructions are displayed below, in case you need a refresher.
        Press the space bar when you are ready to continue.</p>
        <p>In this task, you will see a series of objects. On some trials, your job is to determine
        whether the object shown is a color photograph or a line drawing. On other trials, your job
        is to determine whether the object represented is animate or inanimate.

        <br><br>
        You will know which response to make depending on the initial display, which will say
        ""animate / inanimate"" or ""photo / drawing"".
        <br>
        You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
        <br>
        Please respond as quickly as possible, and use your dominant hand to make your responses.
        <br><br>
        You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
        <br><br>
        <img src=""/static/instructions_pics/visual_pic.png"" height=""300px"">
        <br>
        In the example in the top row, the correct response is animate (left arrow key). In the example in the bottom row, the correct response is photo (left arrow key).
        <br>
        <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,43,296873,0.0-43.0,,,,,2066.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_sea/mantaray.jpg,7000.0,animate,photo,907.6684152375562,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,44,302342,0.0-44.0,,,,,992.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_insect/butterfly.jpg,7000.0,animate,drawing,1469.208869123122,False,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,45,307249,0.0-45.0,,,,,1105.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_electronic/microphone.jpg,7000.0,inanimate,drawing,799.5463446381885,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,46,312441,0.0-46.0,,,,,1472.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_insect/mantis.jpg,7000.0,animate,drawing,712.541283501668,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,47,317753,0.0-47.0,,,,,1491.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_insect/mosquito.jpg,7000.0,animate,drawing,818.7005721564127,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,48,322659,0.0-48.0,,,,,1294.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_electronic/satellite dish.jpg,7000.0,inanimate,drawing,606.0023889250222,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,49,327680,0.0-49.0,,,,,846.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_electronic/laptop.jpg,7000.0,inanimate,drawing,1172.0088602674268,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,50,333032,0.0-50.0,,,,,1038.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_clothe/tie.jpg,7000.0,inanimate,drawing,1308.9573943247108,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,51,338182,0.0-51.0,,,,,1254.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_bird/turkey.jpg,7000.0,animate,photo,891.7510543668394,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,52,344441,0.0-52.0,,,,,2097.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_insect/ladybug.jpg,7000.0,animate,drawing,1160.9187137504853,False,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,53,349506,0.0-53.0,,,,,1182.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_veggie/artichoke.jpg,7000.0,inanimate,photo,875.6916138027134,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,54,354428,0.0-54.0,,,,,1048.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_clothe/scarf.jpg,7000.0,inanimate,drawing,870.1459876559516,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,55,359865,0.0-55.0,,,,,1400.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_sea/jellyfish.jpg,7000.0,animate,photo,1031.6006797262708,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,56,365523,0.0-56.0,,,,,1323.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_electronic/gamepad.jpg,7000.0,inanimate,drawing,1331.9143067040288,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,57,370840,0.0-57.0,,,,,1403.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_mammal/squirrel.jpg,7000.0,animate,drawing,909.0949540640256,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,58,375926,0.0-58.0,,,,,1160.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_mammal/gorilla.jpg,7000.0,animate,drawing,921.1610367407272,False,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,59,381630,0.0-59.0,,,,,2029.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/toucan.jpg,7000.0,animate,photo,668.6175056998012,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,60,386579,0.0-60.0,,,,,1237.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_insect/fly.jpg,7000.0,animate,drawing,707.0836378134073,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,61,392023,0.0-61.0,,,,,1108.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_veggie/mushrooms.jpg,7000.0,inanimate,photo,1330.0531852723352,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,62,398094,0.0-62.0,,,,,1612.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_insect/centipede.jpg,7000.0,animate,drawing,1456.1683040705152,False,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,63,403358,0.0-63.0,,,,,920.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_clothe/hat.jpg,7000.0,inanimate,drawing,1341.509815225551,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,64,408636,0.0-64.0,,,,,1037.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_fruit/pomegranate.jpg,7000.0,inanimate,photo,1235.469892587482,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,65,413166,0.0-65.0,,,,,930.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_sea/seal.jpg,7000.0,animate,photo,598.3374649777,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,66,417866,0.0-66.0,,,,,1114.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_veggie/cucumber.jpg,7000.0,inanimate,photo,582.9398260989083,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,67,423272,0.0-67.0,,,,,952.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_mammal/horse.jpg,7000.0,animate,drawing,1447.2690814128587,False,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,68,428083,0.0-68.0,,,,,934.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_mammal/bear.jpg,7000.0,animate,drawing,875.1862681091641,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,69,433148,0.0-69.0,,,,,959.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_electronic/remote control.jpg,7000.0,inanimate,drawing,1102.3566763474955,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,70,438090,0.0-70.0,,,,,1095.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_sea/seaturtle.jpg,7000.0,animate,photo,844.2755500331414,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,71,443275,0.0-71.0,,,,,1479.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_veggie/pepper.jpg,7000.0,inanimate,photo,704.0548318402347,False,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,72,448100,0.0-72.0,,,,,1045.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_bird/hummingbird.jpg,7000.0,animate,photo,774.3657359358083,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,73,452908,0.0-73.0,,,,,948.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_sea/shark.jpg,7000.0,animate,photo,854.4641922893102,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,74,457831,0.0-74.0,,,,,902.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_fruit/apple.jpg,7000.0,inanimate,photo,1017.7125446684698,True,,MEM,MEM_0077,2022-12-08 22:26:45
,html-keyboard-response,75,461735,0.0-75.0,,,,,3903.0,"
        <p>In that last set of trials, you were correct 81% of the time.</p>
        <p>Feel free to take a brief break. In the next set of trials, you will continue with the same task.
        The instructions are displayed below, in case you need a refresher.
        Press the space bar when you are ready to continue.</p>
        <p>In this task, you will see a series of objects. On some trials, your job is to determine
        whether the object shown is a color photograph or a line drawing. On other trials, your job
        is to determine whether the object represented is animate or inanimate.

        <br><br>
        You will know which response to make depending on the initial display, which will say
        ""animate / inanimate"" or ""photo / drawing"".
        <br>
        You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
        <br>
        Please respond as quickly as possible, and use your dominant hand to make your responses.
        <br><br>
        You will be able to use the left arrow key to report animate/photo and the right arrow key to report inanimate/drawing.
        <br><br>
        <img src=""/static/instructions_pics/visual_pic.png"" height=""300px"">
        <br>
        In the example in the top row, the correct response is animate (left arrow key). In the example in the bottom row, the correct response is photo (left arrow key).
        <br>
        <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,76,467484,0.0-76.0,,,,,1603.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_sea/shrimp.jpg,7000.0,animate,photo,1143.9906931083829,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,77,472215,0.0-77.0,,,,,848.0,,,arrowright,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/drawing_insect/beetle.jpg,7000.0,animate,drawing,879.3454474226028,False,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,78,477033,0.0-78.0,,,,,1203.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_sea/dolphin.jpg,7000.0,animate,photo,612.8253755780919,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,79,482072,0.0-79.0,,,,,1232.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_fruit/pineapple.jpg,7000.0,inanimate,photo,801.7536628782668,False,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,80,488664,0.0-80.0,,,,,2199.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/parrot.jpg,7000.0,animate,photo,1387.4591230069789,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,81,493456,0.0-81.0,,,,,843.0,,,arrowright,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/drawing_electronic/phone.jpg,7000.0,inanimate,drawing,939.7724711371147,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,82,499222,0.0-82.0,,,,,1263.0,,,arrowleft,photo (left arrow)&emsp;&emsp;&emsp;&emsp;drawing (right arrow),perceptual,3000.0,,/static/object_pics/picture_sea/swordfish.jpg,7000.0,animate,photo,1495.353034427053,True,,MEM,MEM_0077,2022-12-08 22:26:45
,visual-trial,83,505377,0.0-83.0,,,,,2228.0,,,arrowleft,animate (left arrow)&emsp;&emsp;&emsp;&emsp;inanimate (right arrow),semantic,3000.0,,/static/object_pics/picture_bird/canary.jpg,7000.0,animate,photo,920.108663776572,True,,MEM,MEM_0077,2022-12-08 22:26:45
