success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,cue,associate,cue_duration,associate_duration,initial_jitter,cue_asso_jitter,key,animacy,style,instruction,instruction_text,prompt,instruction_duration,accurate,question_order,numbers,trial_accuracies,mean_accuracy,exp,subjectId,date
,number-parity-trial,25,265897,0.0-25.0,,,,,,,"['arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft']",,,,,,,,,,,,,,,,"[61, 75, 57, 92, 30, 2, 29, 93, 62, 46, 21, 65, 90, 82, 73, 57, 4, 73, 88, 82, 12, 92, 33, 25, 17, 54, 32, 94]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",1.0,MEM,MEM_0044,2022-12-08 17:47:12
,html-keyboard-response,26,268560,0.0-26.0,,,,,2662.0,"<p>In that last set of trials, you were correct 100% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,html-keyboard-response,27,272630,0.0-27.0,,,,,4069.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,28,278870,0.0-28.0,,,,,2357.0,,,bump,/static/object_pics/drawing_electronic/gamepad.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,29,285183,0.0-29.0,,,,,2693.0,,,fit,/static/object_pics/drawing_clothe/hat.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,30,291486,0.0-30.0,,,,,2637.0,,,arrange,/static/object_pics/picture_electronic/printer.jpg,10000.0,,,,arrowright,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,31,298990,0.0-31.0,,,,,3197.0,,,pump,/static/object_pics/drawing_electronic/laptop.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,32,305478,0.0-32.0,,,,,2046.0,,,compare,/static/object_pics/drawing_sea/dolphin.jpg,10000.0,,,,arrowleft,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,33,311830,0.0-33.0,,,,,2061.0,,,locate,/static/object_pics/drawing_veggie/artichoke.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,34,318006,0.0-34.0,,,,,2188.0,,,hop,/static/object_pics/drawing_insect/ant.jpg,10000.0,,,,arrowleft,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,35,323254,0.0-35.0,,,,,1046.0,,,kick,/static/object_pics/picture_mammal/camel.jpg,10000.0,,,,arrowleft,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,36,329919,0.0-36.0,,,,,2966.0,,,locate,/static/object_pics/drawing_veggie/artichoke.jpg,10000.0,,,,arrowright,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,37,335991,0.0-37.0,,,,,1662.0,,,hop,/static/object_pics/drawing_insect/ant.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,38,341958,0.0-38.0,,,,,1965.0,,,arrange,/static/object_pics/picture_electronic/printer.jpg,10000.0,,,,arrowleft,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,39,347286,0.0-39.0,,,,,1413.0,,,pump,/static/object_pics/drawing_electronic/laptop.jpg,10000.0,,,,arrowright,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,40,352438,0.0-40.0,,,,,1286.0,,,bump,/static/object_pics/drawing_electronic/gamepad.jpg,10000.0,,,,arrowright,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,41,358053,0.0-41.0,,,,,2077.0,,,compare,/static/object_pics/drawing_sea/dolphin.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,42,363397,0.0-42.0,,,,,1358.0,,,fit,/static/object_pics/drawing_clothe/hat.jpg,10000.0,,,,arrowright,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,43,370436,0.0-43.0,,,,,3293.0,,,kick,/static/object_pics/picture_mammal/camel.jpg,10000.0,,,,arrowleft,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,html-keyboard-response,44,373813,0.0-44.0,,,,,3375.0,"<p>In that last set of trials, you were correct 81% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,html-keyboard-response,45,377205,0.0-45.0,,,,,3391.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,encoding-trial,46,383381,0.0-46.0,,,,,1935.0,,,copy,/static/object_pics/picture_veggie/pumpkin.jpg,2000.0,7000.0,1280.9534705323233,947.232312844909, ,,,,,,,,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,encoding-trial,47,389685,0.0-47.0,,,,,1861.0,,,harm,/static/object_pics/drawing_bird/pigeon.jpg,2000.0,7000.0,1091.0591049446089,1339.8649926300657, ,,,,,,,,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,encoding-trial,48,397621,0.0-48.0,,,,,3085.0,,,add,/static/object_pics/picture_mammal/bull.jpg,2000.0,7000.0,1450.7045388158795,1380.811544653543, ,,,,,,,,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,encoding-trial,49,405614,0.0-49.0,,,,,3942.0,,,drill,/static/object_pics/picture_bird/canary.jpg,2000.0,7000.0,1065.272272870323,968.2843713821273, ,,,,,,,,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,encoding-trial,50,414477,0.0-50.0,,,,,4438.0,,,draw,/static/object_pics/picture_fruit/cherry.jpg,2000.0,7000.0,1389.8917458051492,1020.3487952736625, ,,,,,,,,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,encoding-trial,51,423276,0.0-51.0,,,,,4742.0,,,fall,/static/object_pics/drawing_electronic/phone.jpg,2000.0,7000.0,672.8244175982203,1376.461778454915, ,,,,,,,,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,encoding-trial,52,430203,0.0-52.0,,,,,3261.0,,,drop,/static/object_pics/picture_fruit/pomegranate.jpg,2000.0,7000.0,851.4662485543108,797.4262188695218, ,,,,,,,,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,encoding-trial,53,437652,0.0-53.0,,,,,2941.0,,,decorate,/static/object_pics/picture_electronic/computer mouse.jpg,2000.0,7000.0,1069.8311944685286,1430.7925941182607, ,,,,,,,,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,html-keyboard-response,54,439884,0.0-54.0,,,,,2232.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,number-parity-trial,55,459887,0.0-55.0,,,,,,,"['arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft']",,,,,,,,,,,,,,,,"[37, 70, 18, 90, 83, 17, 83, 76, 72, 45, 13, 9, 49, 35, 46, 19, 48, 77, 67, 5, 87, 27, 15, 17, 80, 29, 29, 37, 80, 66, 59]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",1.0,MEM,MEM_0044,2022-12-08 17:47:12
,html-keyboard-response,56,461523,0.0-56.0,,,,,1636.0,"<p>In that last set of trials, you were correct 100% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,html-keyboard-response,57,463220,0.0-57.0,,,,,1696.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,58,469252,0.0-58.0,,,,,2006.0,,,decorate,/static/object_pics/picture_electronic/computer mouse.jpg,10000.0,,,,arrowright,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,59,475899,0.0-59.0,,,,,2366.0,,,draw,/static/object_pics/picture_fruit/cherry.jpg,10000.0,,,,arrowright,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,60,482851,0.0-60.0,,,,,2654.0,,,copy,/static/object_pics/picture_veggie/pumpkin.jpg,10000.0,,,,arrowleft,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,61,488914,0.0-61.0,,,,,2046.0,,,harm,/static/object_pics/drawing_bird/pigeon.jpg,10000.0,,,,arrowleft,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,62,495779,0.0-62.0,,,,,2798.0,,,fall,/static/object_pics/drawing_electronic/phone.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,63,501482,0.0-63.0,,,,,1797.0,,,drop,/static/object_pics/picture_fruit/pomegranate.jpg,10000.0,,,,arrowleft,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,64,507019,0.0-64.0,,,,,1509.0,,,add,/static/object_pics/picture_mammal/bull.jpg,10000.0,,,,arrowleft,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,65,512514,0.0-65.0,,,,,1645.0,,,drill,/static/object_pics/picture_bird/canary.jpg,10000.0,,,,arrowleft,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,66,518707,0.0-66.0,,,,,1741.0,,,draw,/static/object_pics/picture_fruit/cherry.jpg,10000.0,,,,arrowleft,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,67,524466,0.0-67.0,,,,,2142.0,,,copy,/static/object_pics/picture_veggie/pumpkin.jpg,10000.0,,,,arrowright,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,68,530939,0.0-68.0,,,,,2133.0,,,fall,/static/object_pics/drawing_electronic/phone.jpg,10000.0,,,,arrowright,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,69,537027,0.0-69.0,,,,,1598.0,,,decorate,/static/object_pics/picture_electronic/computer mouse.jpg,10000.0,,,,arrowleft,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,70,543042,0.0-70.0,,,,,1717.0,,,harm,/static/object_pics/drawing_bird/pigeon.jpg,10000.0,,,,arrowleft,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,71,550745,0.0-71.0,,,,,3910.0,,,drill,/static/object_pics/picture_bird/canary.jpg,10000.0,,,,arrowleft,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,72,556426,0.0-72.0,,,,,1614.0,,,add,/static/object_pics/picture_mammal/bull.jpg,10000.0,,,,arrowleft,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,retrieval-trial,73,562202,0.0-73.0,,,,,1886.0,,,drop,/static/object_pics/picture_fruit/pomegranate.jpg,10000.0,,,,arrowright,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,html-keyboard-response,74,575914,0.0-74.0,,,,,13711.0,"<p>In that last set of trials, you were correct 63% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,html-keyboard-response,75,578738,0.0-75.0,,,,,2823.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,encoding-trial,76,590274,0.0-76.0,,,,,6781.0,,,allocate,/static/object_pics/picture_mammal/bison.jpg,2000.0,7000.0,1474.647651475853,1261.085075880836, ,,,,,,,,,,,,MEM,MEM_0044,2022-12-08 17:47:12
,encoding-trial,77,601683,0.0-77.0,,,,,,,,jump,/static/object_pics/drawing_insect/fly.jpg,2000.0,7000.0,1472.0904545648386,913.1124409854199,,,,,,,,,,,,,MEM,MEM_0044,2022-12-08 17:47:12
