success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,key,cue,associate,cue_duration,associate_duration,initial_jitter,cue_asso_jitter,animacy,style,instruction,instruction_text,prompt,instruction_duration,accurate,question_order,numbers,trial_accuracies,mean_accuracy,exp,subjectId,date
,encoding-trial,19,1635495,0.0-19.0,,,,,164.0,,, ,detect,/static/object_pics/drawing_clothe/football sneaker.jpg,2000.0,7000.0,1047.3264817633753,546.7293077695467,,,,,,,,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,encoding-trial,20,1639295,0.0-20.0,,,,,176.0,,, ,utilize,/static/object_pics/picture_fruit/cherry.jpg,2000.0,7000.0,537.9274554402098,1078.4340604872016,,,,,,,,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,encoding-trial,21,1644215,0.0-21.0,,,,,231.0,,, ,break,/static/object_pics/picture_sea/jellyfish.jpg,2000.0,7000.0,1405.6128833757114,1277.7559407282226,,,,,,,,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,encoding-trial,22,1650223,0.0-22.0,,,,,2268.0,,, ,bury,/static/object_pics/drawing_fruit/apple.jpg,2000.0,7000.0,620.6678441544375,1108.7187836738467,,,,,,,,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,encoding-trial,23,1655176,0.0-23.0,,,,,808.0,,, ,clap,/static/object_pics/drawing_veggie/carrots.jpg,2000.0,7000.0,1458.9400814396827,682.3542416224593,,,,,,,,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,html-keyboard-response,24,1667279,0.0-24.0,,,,,12102.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,number-parity-trial,25,1687280,0.0-25.0,,,,,,,"['arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright']",,,,,,,,,,,,,,,,"[61, 28, 10, 94, 90, 68, 39, 69, 63, 39, 46, 9, 36, 73, 76, 1, 68, 80, 51, 55, 59, 63]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",1.0,MEM,MEM_0018,2022-12-08 03:52:46
,html-keyboard-response,26,1692033,0.0-26.0,,,,,4751.0,"<p>In that last set of trials, you were correct 100% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,html-keyboard-response,27,1718960,0.0-27.0,,,,,26926.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,28,1725736,0.0-28.0,,,,,2299.0,,,arrowleft,clap,/static/object_pics/drawing_veggie/carrots.jpg,10000.0,,,,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,29,1731736,0.0-29.0,,,,,1691.0,,,arrowdown,bury,/static/object_pics/drawing_fruit/apple.jpg,10000.0,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,30,1736304,0.0-30.0,,,,,131.0,,,arrowleft,merge,/static/object_pics/drawing_fruit/orange.jpg,10000.0,,,,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,31,1741096,0.0-31.0,,,,,439.0,,,arrowleft,detect,/static/object_pics/drawing_clothe/football sneaker.jpg,10000.0,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,32,1745951,0.0-32.0,,,,,462.0,,,arrowright,revolve,/static/object_pics/picture_insect/scorpion.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,33,1750583,0.0-33.0,,,,,423.0,,,arrowleft,reduce,/static/object_pics/drawing_fruit/pear.jpg,10000.0,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,34,1755247,0.0-34.0,,,,,416.0,,,arrowright,break,/static/object_pics/picture_sea/jellyfish.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,35,1759783,0.0-35.0,,,,,444.0,,,arrowleft,utilize,/static/object_pics/picture_fruit/cherry.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,36,1763982,0.0-36.0,,,,,333.0,,,arrowleft,clap,/static/object_pics/drawing_veggie/carrots.jpg,10000.0,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,37,1768751,0.0-37.0,,,,,404.0,,,arrowright,break,/static/object_pics/picture_sea/jellyfish.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,38,1773095,0.0-38.0,,,,,60.0,,,arrowleft,detect,/static/object_pics/drawing_clothe/football sneaker.jpg,10000.0,,,,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,39,1777279,0.0-39.0,,,,,311.0,,,arrowright,bury,/static/object_pics/drawing_fruit/apple.jpg,10000.0,,,,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,40,1781495,0.0-40.0,,,,,135.0,,,arrowright,revolve,/static/object_pics/picture_insect/scorpion.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,41,1785583,0.0-41.0,,,,,247.0,,,arrowright,utilize,/static/object_pics/picture_fruit/cherry.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,42,1789319,0.0-42.0,,,,,215.0,,,arrowright,merge,/static/object_pics/drawing_fruit/orange.jpg,10000.0,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,43,1793759,0.0-43.0,,,,,191.0,,,arrowright,reduce,/static/object_pics/drawing_fruit/pear.jpg,10000.0,,,,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,html-keyboard-response,44,1794111,0.0-44.0,,,,,351.0,"<p>In that last set of trials, you were correct 25% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,html-keyboard-response,45,1797151,0.0-45.0,,,,,3039.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,encoding-trial,46,1802416,0.0-46.0,,,,,1200.0,,, ,destroy,/static/object_pics/picture_veggie/beetroot.jpg,2000.0,7000.0,687.7639953171823,1370.0067180841197,,,,,,,,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,encoding-trial,47,1806855,0.0-47.0,,,,,339.0,,, ,locate,/static/object_pics/drawing_insect/spider.jpg,2000.0,7000.0,592.670437444718,1497.216249947156,,,,,,,,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,encoding-trial,48,1811551,0.0-48.0,,,,,303.0,,, ,deposit,/static/object_pics/drawing_electronic/keyboard.jpg,2000.0,7000.0,920.5980912602943,1468.0444464107277,,,,,,,,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,encoding-trial,49,1815927,0.0-49.0,,,,,395.0,,, ,cut,/static/object_pics/picture_electronic/satellite dish.jpg,2000.0,7000.0,1146.2415722449725,826.3481860821271,,,,,,,,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,encoding-trial,50,1820559,0.0-50.0,,,,,891.0,,, ,include,/static/object_pics/drawing_mammal/kangaroo.jpg,2000.0,7000.0,1058.0089651672317,677.2019788901928,,,,,,,,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,encoding-trial,51,1824602,0.0-51.0,,,,,270.0,,, ,decorate,/static/object_pics/drawing_bird/hen.jpg,2000.0,7000.0,899.3289199398569,870.1850276614202,,,,,,,,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,encoding-trial,52,1829471,0.0-52.0,,,,,799.0,,, ,strike,/static/object_pics/picture_electronic/computer mouse.jpg,2000.0,7000.0,1199.628060634203,866.3065061420283,,,,,,,,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,encoding-trial,53,1833655,0.0-53.0,,,,,271.0,,, ,bump,/static/object_pics/picture_clothe/sock02.jpg,2000.0,7000.0,1128.3215647659515,778.3726129509756,,,,,,,,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,html-keyboard-response,54,1834039,0.0-54.0,,,,,384.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,number-parity-trial,55,1854040,0.0-55.0,,,,,,,"['arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft']",,,,,,,,,,,,,,,,"[45, 6, 34, 85, 60, 68, 92, 55, 49, 14, 41, 2, 23, 78, 64, 39, 1, 10, 5]","[False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.9444444444444444,MEM,MEM_0018,2022-12-08 03:52:46
,html-keyboard-response,56,1855399,0.0-56.0,,,,,1358.0,"<p>In that last set of trials, you were correct 94% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,html-keyboard-response,57,1859615,0.0-57.0,,,,,4215.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,58,1864503,0.0-58.0,,,,,1288.0,,,arrowright,locate,/static/object_pics/drawing_insect/spider.jpg,10000.0,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,59,1869135,0.0-59.0,,,,,471.0,,,arrowdown,destroy,/static/object_pics/picture_veggie/beetroot.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,60,1873542,0.0-60.0,,,,,255.0,,,arrowleft,decorate,/static/object_pics/drawing_bird/hen.jpg,10000.0,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,61,1877663,0.0-61.0,,,,,95.0,,,arrowright,cut,/static/object_pics/picture_electronic/satellite dish.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,62,1882007,0.0-62.0,,,,,171.0,,,arrowright,include,/static/object_pics/drawing_mammal/kangaroo.jpg,10000.0,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,63,1886255,0.0-63.0,,,,,58.0,,,arrowleft,bump,/static/object_pics/picture_clothe/sock02.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,64,1890023,0.0-64.0,,,,,255.0,,,arrowleft,deposit,/static/object_pics/drawing_electronic/keyboard.jpg,10000.0,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,65,1897111,0.0-65.0,,,,,2862.0,,,arrowleft,strike,/static/object_pics/picture_electronic/computer mouse.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,66,1901679,0.0-66.0,,,,,211.0,,,arrowleft,deposit,/static/object_pics/drawing_electronic/keyboard.jpg,10000.0,,,,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,67,1906471,0.0-67.0,,,,,616.0,,,arrowright,include,/static/object_pics/drawing_mammal/kangaroo.jpg,10000.0,,,,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,68,1910303,0.0-68.0,,,,,179.0,,,arrowleft,decorate,/static/object_pics/drawing_bird/hen.jpg,10000.0,,,,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,69,1915287,0.0-69.0,,,,,607.0,,,arrowright,cut,/static/object_pics/picture_electronic/satellite dish.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,70,1919439,0.0-70.0,,,,,555.0,,,arrowright,destroy,/static/object_pics/picture_veggie/beetroot.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,71,1924039,0.0-71.0,,,,,231.0,,,arrowleft,strike,/static/object_pics/picture_electronic/computer mouse.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,72,1928319,0.0-72.0,,,,,235.0,,,arrowleft,locate,/static/object_pics/drawing_insect/spider.jpg,10000.0,,,,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,retrieval-trial,73,1934543,0.0-73.0,,,,,2187.0,,,arrowright,bump,/static/object_pics/picture_clothe/sock02.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,html-keyboard-response,74,1953063,0.0-74.0,,,,,18520.0,"<p>In that last set of trials, you were correct 38% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,html-keyboard-response,75,1956262,0.0-75.0,,,,,3199.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,encoding-trial,76,1960735,0.0-76.0,,,,,835.0,,, ,peek,/static/object_pics/drawing_sea/dolphin.jpg,2000.0,7000.0,925.312571005438,705.1977893715973,,,,,,,,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,encoding-trial,77,1965582,0.0-77.0,,,,,215.0,,, ,swing,/static/object_pics/picture_veggie/asparagus.jpg,2000.0,7000.0,1348.2282763649087,1279.4597345208563,,,,,,,,,,,,MEM,MEM_0018,2022-12-08 03:52:46
,encoding-trial,78,1970278,0.0-78.0,,,,,62.0,,, ,catapult,/static/object_pics/picture_electronic/camera.jpg,2000.0,7000.0,1444.7704476545475,1184.4855069298296,,,,,,,,,,,,MEM,MEM_0018,2022-12-08 03:52:46
