success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,cue,associate,cue_duration,associate_duration,initial_jitter,cue_asso_jitter,key,animacy,style,instruction,instruction_text,prompt,instruction_duration,accurate,question_order,numbers,trial_accuracies,mean_accuracy,exp,subjectId,date
,retrieval-trial,10,289972,0.0-10.0,,,,,1688.0,,,construct,/static/for_instructions/object_pics/drawing_clothe/hockey helmet.jpg,10000.0,,,,arrowright,null,null,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,11,295149,0.0-11.0,,,,,1227.0,,,integrate,/static/for_instructions/object_pics/picture_veggie/avocado.jpg,10000.0,,,,arrowdown,null,null,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,survey-multi-choice,12,328897,0.0-12.0-0.0,,,,,33747.0,,"{'Encoding': 'True', 'EncodingKeys': 'False', 'Retrieval': 'False', 'RetrievalKeys': 'True'}",,,,,,,,,,,,,,,"[0, 1, 2, 3]",,,,MEM,MEM_0023,2022-12-08 04:01:09
,survey-multi-choice,13,352829,0.0-12.1-0.1,,,,,19697.0,,"{'Encoding': 'True', 'EncodingKeys': 'False', 'Retrieval': 'True', 'RetrievalKeys': 'True'}",,,,,,,,,,,,,,,"[0, 1, 2, 3]",,,,MEM,MEM_0023,2022-12-08 04:01:09
,survey-multi-choice,14,362864,0.0-12.2-0.2,,,,,8049.0,,"{'Encoding': 'False', 'EncodingKeys': 'True', 'Retrieval': 'True', 'RetrievalKeys': 'True'}",,,,,,,,,,,,,,,"[0, 1, 2, 3]",,,,MEM,MEM_0023,2022-12-08 04:01:09
,survey-multi-choice,15,396863,0.0-12.3-0.3,,,,,32398.0,,"{'Encoding': 'True', 'EncodingKeys': 'False', 'Retrieval': 'False', 'RetrievalKeys': 'False'}",,,,,,,,,,,,,,,"[0, 1, 2, 3]",,,,MEM,MEM_0023,2022-12-08 04:01:09
,survey-multi-choice,16,423046,0.0-12.4-0.4,,,,,23648.0,,"{'Encoding': 'True', 'EncodingKeys': 'True', 'Retrieval': 'True', 'RetrievalKeys': 'True'}",,,,,,,,,,,,,,,"[0, 1, 2, 3]",,,,MEM,MEM_0023,2022-12-08 04:01:09
,html-keyboard-response,17,437825,0.0-13.0,,,,,14769.0,"
    <p>Great job! Now you'll continue onto doing the main tasks.
    You will have the opportunity to take brief breaks at various points.
    The instructions will be displayed again before the start of each task, in case you need a refresher.
    Good luck!<br>Press the space bar to continue.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
True,fullscreen,18,443949,0.0-14.0,,,,,,,,,,,,,,,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,html-keyboard-response,19,460367,0.0-15.0,,,,,16415.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,encoding-trial,20,469734,0.0-16.0,,,,,5374.0,,,press,/static/object_pics/drawing_sea/octopus.jpg,2000.0,7000.0,1238.7245391702095,741.7354511789118, ,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,encoding-trial,21,474962,0.0-17.0,,,,,1633.0,,,destroy,/static/object_pics/picture_veggie/pumpkin.jpg,2000.0,7000.0,684.410773120546,893.3592393967529, ,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,encoding-trial,22,478927,0.0-18.0,,,,,581.0,,,multiply,/static/object_pics/drawing_fruit/apricot.jpg,2000.0,7000.0,734.4488462009089,636.1027333776592, ,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,encoding-trial,23,484709,0.0-19.0,,,,,1208.0,,,spin,/static/object_pics/drawing_mammal/antelope.jpg,2000.0,7000.0,1405.0742356949436,1155.6156141220931, ,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,encoding-trial,24,489637,0.0-20.0,,,,,1096.0,,,fit,/static/object_pics/drawing_fruit/lemon.jpg,2000.0,7000.0,984.1144362186565,833.6802168432741, ,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,encoding-trial,25,493203,0.0-21.0,,,,,86.0,,,break,/static/object_pics/picture_sea/seahorse.jpg,2000.0,7000.0,912.8309819745988,554.7987459068473, ,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,encoding-trial,26,498399,0.0-22.0,,,,,1154.0,,,spray,/static/object_pics/picture_veggie/aubergine.jpg,2000.0,7000.0,781.4136965362861,1253.7046107447204, ,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,encoding-trial,27,503335,0.0-23.0,,,,,896.0,,,melt,/static/object_pics/drawing_insect/spider.jpg,2000.0,7000.0,1392.6045207655147,634.2232256121594, ,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,html-keyboard-response,28,513494,0.0-24.0,,,,,10156.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,number-parity-trial,29,533498,0.0-25.0,,,,,,,"['arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowright']",,,,,,,,,,,,,,,,"[6, 6, 61, 36, 44, 23, 12, 62, 30, 59, 77, 85, 34, 49, 3, 13, 85, 99, 53, 51, 21, 8]","[True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True]",0.9047619047619048,MEM,MEM_0023,2022-12-08 04:01:09
,html-keyboard-response,30,536027,0.0-26.0,,,,,2524.0,"<p>In that last set of trials, you were correct 90% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,html-keyboard-response,31,605394,0.0-27.0,,,,,69368.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,32,613002,0.0-28.0,,,,,4045.0,,,destroy,/static/object_pics/picture_veggie/pumpkin.jpg,10000.0,,,,arrowdown,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,33,618789,0.0-29.0,,,,,1360.0,,,spray,/static/object_pics/picture_veggie/aubergine.jpg,10000.0,,,,arrowleft,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,34,626974,0.0-30.0,,,,,3709.0,,,spin,/static/object_pics/drawing_mammal/antelope.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,35,633956,0.0-31.0,,,,,2659.0,,,multiply,/static/object_pics/drawing_fruit/apricot.jpg,10000.0,,,,arrowdown,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,36,642641,0.0-32.0,,,,,4332.0,,,melt,/static/object_pics/drawing_insect/spider.jpg,10000.0,,,,arrowright,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,37,648780,0.0-33.0,,,,,2600.0,,,break,/static/object_pics/picture_sea/seahorse.jpg,10000.0,,,,arrowright,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,38,652628,0.0-34.0,,,,,56.0,,,fit,/static/object_pics/drawing_fruit/lemon.jpg,10000.0,,,,arrowdown,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,39,667119,0.0-35.0,,,,,,,,press,/static/object_pics/drawing_sea/octopus.jpg,10000.0,,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,40,673653,0.0-36.0,,,,,2310.0,,,multiply,/static/object_pics/drawing_fruit/apricot.jpg,10000.0,,,,arrowright,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,41,681860,0.0-37.0,,,,,4576.0,,,destroy,/static/object_pics/picture_veggie/pumpkin.jpg,10000.0,,,,arrowdown,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,42,687027,0.0-38.0,,,,,824.0,,,spray,/static/object_pics/picture_veggie/aubergine.jpg,10000.0,,,,arrowleft,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,43,692614,0.0-39.0,,,,,1582.0,,,break,/static/object_pics/picture_sea/seahorse.jpg,10000.0,,,,arrowdown,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,44,699857,0.0-40.0,,,,,2948.0,,,melt,/static/object_pics/drawing_insect/spider.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,45,705195,0.0-41.0,,,,,1701.0,,,fit,/static/object_pics/drawing_fruit/lemon.jpg,10000.0,,,,arrowdown,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,46,711508,0.0-42.0,,,,,1871.0,,,press,/static/object_pics/drawing_sea/octopus.jpg,10000.0,,,,arrowdown,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,47,716241,0.0-43.0,,,,,683.0,,,spin,/static/object_pics/drawing_mammal/antelope.jpg,10000.0,,,,arrowdown,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,html-keyboard-response,48,720009,0.0-44.0,,,,,3764.0,"<p>In that last set of trials, you were correct 38% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,html-keyboard-response,49,721427,0.0-45.0,,,,,1417.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,encoding-trial,50,731598,0.0-46.0,,,,,6490.0,,,chain,/static/object_pics/drawing_bird/parrot.jpg,2000.0,7000.0,577.0739867752775,1088.9500453512892, ,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,encoding-trial,51,738517,0.0-47.0,,,,,2756.0,,,move,/static/object_pics/drawing_electronic/handmixer.jpg,2000.0,7000.0,733.039944823212,1418.6604350123653, ,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,encoding-trial,52,743206,0.0-48.0,,,,,824.0,,,agitate,/static/object_pics/picture_fruit/orange.jpg,2000.0,7000.0,854.2811322105777,999.233818763847, ,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,encoding-trial,53,748736,0.0-49.0,,,,,1009.0,,,dig,/static/object_pics/picture_veggie/garlic.jpg,2000.0,7000.0,1066.2648331077326,1440.7637267993425, ,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,encoding-trial,54,754671,0.0-50.0,,,,,1867.0,,,spread,/static/object_pics/picture_mammal/giraffe.jpg,2000.0,7000.0,1186.663128396112,867.7120214534568, ,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,encoding-trial,55,759344,0.0-51.0,,,,,571.0,,,fade,/static/object_pics/drawing_electronic/microphone.jpg,2000.0,7000.0,1286.9096065875783,805.5991946812096, ,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,encoding-trial,56,764005,0.0-52.0,,,,,626.0,,,volley,/static/object_pics/drawing_veggie/beetroot.jpg,2000.0,7000.0,940.1982985323343,1078.3626635182368, ,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,encoding-trial,57,768746,0.0-53.0,,,,,663.0,,,expand,/static/object_pics/drawing_sea/seaturtle.jpg,2000.0,7000.0,847.4589270993372,1214.2041298410554, ,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,html-keyboard-response,58,772167,0.0-54.0,,,,,3419.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,number-parity-trial,59,792171,0.0-55.0,,,,,,,"['arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft']",,,,,,,,,,,,,,,,"[3, 79, 43, 65, 88, 36, 7, 95, 79, 58, 52, 78, 6, 74, 71, 4, 15, 44, 45, 4, 60, 33, 60, 4, 56]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",1.0,MEM,MEM_0023,2022-12-08 04:01:09
,html-keyboard-response,60,796300,0.0-56.0,,,,,4127.0,"<p>In that last set of trials, you were correct 100% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,html-keyboard-response,61,797814,0.0-57.0,,,,,1512.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,62,804841,0.0-58.0,,,,,2522.0,,,spread,/static/object_pics/picture_mammal/giraffe.jpg,10000.0,,,,arrowleft,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,63,812530,0.0-59.0,,,,,3882.0,,,volley,/static/object_pics/drawing_veggie/beetroot.jpg,10000.0,,,,arrowdown,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,64,816811,0.0-60.0,,,,,313.0,,,fade,/static/object_pics/drawing_electronic/microphone.jpg,10000.0,,,,arrowleft,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,65,820859,0.0-61.0,,,,,369.0,,,move,/static/object_pics/drawing_electronic/handmixer.jpg,10000.0,,,,arrowleft,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,66,825804,0.0-62.0,,,,,604.0,,,expand,/static/object_pics/drawing_sea/seaturtle.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,67,831432,0.0-63.0,,,,,1860.0,,,chain,/static/object_pics/drawing_bird/parrot.jpg,10000.0,,,,arrowleft,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,68,835808,0.0-64.0,,,,,129.0,,,agitate,/static/object_pics/picture_fruit/orange.jpg,10000.0,,,,arrowleft,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,69,844714,0.0-65.0,,,,,4629.0,,,dig,/static/object_pics/picture_veggie/garlic.jpg,10000.0,,,,arrowdown,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,70,851006,0.0-66.0,,,,,1911.0,,,spread,/static/object_pics/picture_mammal/giraffe.jpg,10000.0,,,,arrowleft,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,71,855268,0.0-67.0,,,,,528.0,,,volley,/static/object_pics/drawing_veggie/beetroot.jpg,10000.0,,,,arrowleft,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,72,859114,0.0-68.0,,,,,149.0,,,fade,/static/object_pics/drawing_electronic/microphone.jpg,10000.0,,,,arrowright,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,73,863785,0.0-69.0,,,,,171.0,,,agitate,/static/object_pics/picture_fruit/orange.jpg,10000.0,,,,arrowdown,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,74,870559,0.0-70.0,,,,,3111.0,,,expand,/static/object_pics/drawing_sea/seaturtle.jpg,10000.0,,,,arrowleft,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,75,875253,0.0-71.0,,,,,947.0,,,move,/static/object_pics/drawing_electronic/handmixer.jpg,10000.0,,,,arrowleft,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,76,879569,0.0-72.0,,,,,223.0,,,chain,/static/object_pics/drawing_bird/parrot.jpg,10000.0,,,,arrowdown,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,retrieval-trial,77,884658,0.0-73.0,,,,,1201.0,,,dig,/static/object_pics/picture_veggie/garlic.jpg,10000.0,,,,arrowright,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0023,2022-12-08 04:01:09
,html-keyboard-response,78,887764,0.0-74.0,,,,,3104.0,"<p>In that last set of trials, you were correct 31% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0023,2022-12-08 04:01:09
