success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,key,cue,associate,cue_duration,associate_duration,initial_jitter,cue_asso_jitter,animacy,style,instruction,instruction_text,prompt,instruction_duration,accurate,question_order,numbers,trial_accuracies,mean_accuracy,exp,subjectId,date
,encoding-trial,24,869756,0.0-20.0,,,,,4263.0,,, ,lay,/static/object_pics/picture_bird/ostrich.jpg,2000.0,7000.0,999.2583127112093,1089.5865307935915,,,,,,,,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,encoding-trial,25,877780,0.0-21.0,,,,,3616.0,,, ,plant,/static/object_pics/drawing_insect/fly.jpg,2000.0,7000.0,973.7821297785383,1417.4854779972636,,,,,,,,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,encoding-trial,26,887233,0.0-22.0,,,,,4814.0,,, ,join,/static/object_pics/picture_electronic/keyboard.jpg,2000.0,7000.0,1309.3316986224327,1317.4408621049984,,,,,,,,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,encoding-trial,27,895101,0.0-23.0,,,,,3281.0,,, ,utilize,/static/object_pics/picture_sea/seahorse.jpg,2000.0,7000.0,1130.7935412190852,1435.8540324837718,,,,,,,,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,html-keyboard-response,28,909746,0.0-24.0,,,,,14644.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,number-parity-trial,29,929748,0.0-25.0,,,,,,,"['arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft']",,,,,,,,,,,,,,,,"[18, 58, 30, 28, 25, 59, 21, 1, 14, 63, 16, 57, 88, 50]","[True, True, True, True, True, True, True, True, True, True, True, True, True]",1.0,MEM,MEM_0032,2022-12-08 05:31:47
,html-keyboard-response,30,935694,0.0-26.0,,,,,5945.0,"<p>In that last set of trials, you were correct 100% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,html-keyboard-response,31,1023535,0.0-27.0,,,,,87841.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,32,1036251,0.0-28.0,,,,,8525.0,,,arrowright,join,/static/object_pics/picture_electronic/keyboard.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,33,1043000,0.0-29.0,,,,,2428.0,,,arrowright,bring,/static/object_pics/picture_veggie/onions.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,34,1051144,0.0-30.0,,,,,4277.0,,,arrowleft,hammer,/static/object_pics/picture_electronic/microphone.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,35,1056966,0.0-31.0,,,,,2057.0,,,arrowleft,utilize,/static/object_pics/picture_sea/seahorse.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,36,1063750,0.0-32.0,,,,,2370.0,,,arrowright,grind,/static/object_pics/drawing_bird/owl.jpg,10000.0,,,,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,37,1070720,0.0-33.0,,,,,2980.0,,,arrowright,tie,/static/object_pics/drawing_electronic/radio.jpg,10000.0,,,,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,38,1077323,0.0-34.0,,,,,2263.0,,,arrowleft,plant,/static/object_pics/drawing_insect/fly.jpg,10000.0,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,39,1083345,0.0-35.0,,,,,2302.0,,,arrowleft,lay,/static/object_pics/picture_bird/ostrich.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,40,1088166,0.0-36.0,,,,,874.0,,,arrowright,hammer,/static/object_pics/picture_electronic/microphone.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,41,1093927,0.0-37.0,,,,,1835.0,,,arrowleft,join,/static/object_pics/picture_electronic/keyboard.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,42,1099119,0.0-38.0,,,,,1235.0,,,arrowleft,bring,/static/object_pics/picture_veggie/onions.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,43,1104723,0.0-39.0,,,,,1366.0,,,arrowright,utilize,/static/object_pics/picture_sea/seahorse.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,44,1111471,0.0-40.0,,,,,2299.0,,,arrowright,grind,/static/object_pics/drawing_bird/owl.jpg,10000.0,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,45,1117322,0.0-41.0,,,,,1990.0,,,arrowright,tie,/static/object_pics/drawing_electronic/radio.jpg,10000.0,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,46,1122940,0.0-42.0,,,,,1952.0,,,arrowright,lay,/static/object_pics/picture_bird/ostrich.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,47,1128430,0.0-43.0,,,,,1602.0,,,arrowright,plant,/static/object_pics/drawing_insect/fly.jpg,10000.0,,,,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,html-keyboard-response,48,1135237,0.0-44.0,,,,,6805.0,"<p>In that last set of trials, you were correct 63% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,html-keyboard-response,49,1156619,0.0-45.0,,,,,21381.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,encoding-trial,50,1167908,0.0-46.0,,,,,,,,,fall,/static/object_pics/picture_fruit/watermelon.jpg,2000.0,7000.0,1211.609953010815,1049.1136735600744,,,,,,,,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,encoding-trial,51,1178669,0.0-47.0,,,,,,,,,expand,/static/object_pics/drawing_insect/ant.jpg,2000.0,7000.0,1209.1012667971427,505.76272254086143,,,,,,,,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,encoding-trial,52,1189357,0.0-48.0,,,,,,,,,splash,/static/object_pics/picture_insect/dragonfly.jpg,2000.0,7000.0,1016.9345367094951,650.5400704444488,,,,,,,,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,encoding-trial,53,1200260,0.0-49.0,,,,,,,,,deposit,/static/object_pics/drawing_bird/vulture.jpg,2000.0,7000.0,1068.6665628915719,810.4416510111528,,,,,,,,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,encoding-trial,54,1211382,0.0-50.0,,,,,,,,,locate,/static/object_pics/picture_veggie/corn.jpg,2000.0,7000.0,861.0373151052854,1225.7619699783745,,,,,,,,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,encoding-trial,55,1222356,0.0-51.0,,,,,,,,,bump,/static/object_pics/picture_veggie/artichoke.jpg,2000.0,7000.0,1223.4782411593703,717.7961129912931,,,,,,,,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,encoding-trial,56,1233140,0.0-52.0,,,,,,,,,paint,/static/object_pics/drawing_electronic/satellite dish.jpg,2000.0,7000.0,877.557627077241,886.9655376600351,,,,,,,,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,encoding-trial,57,1243775,0.0-53.0,,,,,,,,,build,/static/object_pics/drawing_fruit/pomegranate.jpg,2000.0,7000.0,573.9816507698827,1011.9612156113458,,,,,,,,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,html-keyboard-response,58,1257453,0.0-54.0,,,,,13678.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,number-parity-trial,59,1277464,0.0-55.0,,,,,,,"['arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowright']",,,,,,,,,,,,,,,,"[67, 21, 39, 83, 68, 53, 69, 50, 12, 17, 23, 59, 89, 84, 68, 1, 2, 5, 66, 82, 64, 69]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",0.0,MEM,MEM_0032,2022-12-08 05:31:47
,html-keyboard-response,60,1284884,0.0-56.0,,,,,7420.0,"<p>In that last set of trials, you were correct 0% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,html-keyboard-response,61,1287926,0.0-57.0,,,,,3042.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,62,1295875,0.0-58.0,,,,,3750.0,,,arrowright,splash,/static/object_pics/picture_insect/dragonfly.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,63,1303810,0.0-59.0,,,,,3734.0,,,arrowleft,locate,/static/object_pics/picture_veggie/corn.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,64,1312464,0.0-60.0,,,,,5067.0,,,arrowright,bump,/static/object_pics/picture_veggie/artichoke.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,65,1317611,0.0-61.0,,,,,1078.0,,,arrowright,expand,/static/object_pics/drawing_insect/ant.jpg,10000.0,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,66,1322635,0.0-62.0,,,,,911.0,,,arrowright,paint,/static/object_pics/drawing_electronic/satellite dish.jpg,10000.0,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,67,1327159,0.0-63.0,,,,,963.0,,,arrowright,fall,/static/object_pics/picture_fruit/watermelon.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,68,1331946,0.0-64.0,,,,,797.0,,,arrowright,build,/static/object_pics/drawing_fruit/pomegranate.jpg,10000.0,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,69,1337758,0.0-65.0,,,,,1378.0,,,arrowleft,deposit,/static/object_pics/drawing_bird/vulture.jpg,10000.0,,,,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,70,1344626,0.0-66.0,,,,,2862.0,,,arrowright,fall,/static/object_pics/picture_fruit/watermelon.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,71,1352516,0.0-67.0,,,,,3729.0,,,arrowleft,build,/static/object_pics/drawing_fruit/pomegranate.jpg,10000.0,,,,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,72,1363403,0.0-68.0,,,,,6977.0,,,arrowright,locate,/static/object_pics/picture_veggie/corn.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,73,1368170,0.0-69.0,,,,,655.0,,,arrowright,deposit,/static/object_pics/drawing_bird/vulture.jpg,10000.0,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,74,1374020,0.0-70.0,,,,,2113.0,,,arrowleft,bump,/static/object_pics/picture_veggie/artichoke.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,75,1379632,0.0-71.0,,,,,1796.0,,,arrowright,splash,/static/object_pics/picture_insect/dragonfly.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,76,1388482,0.0-72.0,,,,,4750.0,,,arrowright,paint,/static/object_pics/drawing_electronic/satellite dish.jpg,10000.0,,,,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,retrieval-trial,77,1392907,0.0-73.0,,,,,824.0,,,arrowleft,expand,/static/object_pics/drawing_insect/ant.jpg,10000.0,,,,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0032,2022-12-08 05:31:47
,html-keyboard-response,78,1396386,0.0-74.0,,,,,3478.0,"<p>In that last set of trials, you were correct 44% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0032,2022-12-08 05:31:47
