success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,cue,associate,cue_duration,associate_duration,initial_jitter,cue_asso_jitter,key,animacy,style,instruction,instruction_text,prompt,instruction_duration,accurate,question_order,numbers,trial_accuracies,mean_accuracy,exp,subjectId,date
,retrieval-trial,10,108054,0.0-10.0,,,,,3490.0,,,construct,/static/for_instructions/object_pics/drawing_clothe/hockey helmet.jpg,10000.0,,,,arrowright,null,null,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,11,114279,0.0-11.0,,,,,1905.0,,,integrate,/static/for_instructions/object_pics/picture_veggie/avocado.jpg,10000.0,,,,arrowright,null,null,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,survey-multi-choice,12,176991,0.0-12.0-0.0,,,,,62708.0,,"{'Encoding': 'True', 'EncodingKeys': 'False', 'Retrieval': 'True', 'RetrievalKeys': 'True'}",,,,,,,,,,,,,,,"[0, 1, 2, 3]",,,,MEM,MEM_0051,2022-12-08 18:36:14
,survey-multi-choice,13,202806,0.0-12.1-0.1,,,,,24261.0,,"{'Encoding': 'True', 'EncodingKeys': 'True', 'Retrieval': 'False', 'RetrievalKeys': 'True'}",,,,,,,,,,,,,,,"[0, 1, 2, 3]",,,,MEM,MEM_0051,2022-12-08 18:36:14
,survey-multi-choice,14,210711,0.0-12.2-0.2,,,,,6459.0,,"{'Encoding': 'True', 'EncodingKeys': 'True', 'Retrieval': 'True', 'RetrievalKeys': 'True'}",,,,,,,,,,,,,,,"[0, 1, 2, 3]",,,,MEM,MEM_0051,2022-12-08 18:36:14
,html-keyboard-response,15,219819,0.0-13.0,,,,,9105.0,"
    <p>Great job! Now you'll continue onto doing the main tasks.
    You will have the opportunity to take brief breaks at various points.
    The instructions will be displayed again before the start of each task, in case you need a refresher.
    Good luck!<br>Press the space bar to continue.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
True,fullscreen,16,222215,0.0-14.0,,,,,,,,,,,,,,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,html-keyboard-response,17,225409,0.0-15.0,,,,,3192.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,encoding-trial,18,237124,0.0-16.0,,,,,,,,merge,/static/object_pics/drawing_fruit/orange.jpg,2000.0,7000.0,1294.2513496289348,1417.6717926125161,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,encoding-trial,19,248136,0.0-17.0,,,,,,,,reduce,/static/object_pics/drawing_fruit/pear.jpg,2000.0,7000.0,609.1841730738636,1399.3309844027037,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,encoding-trial,20,259314,0.0-18.0,,,,,,,,revolve,/static/object_pics/picture_insect/scorpion.jpg,2000.0,7000.0,1215.257083448876,957.2073389612844,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,encoding-trial,21,270235,0.0-19.0,,,,,,,,detect,/static/object_pics/drawing_clothe/football sneaker.jpg,2000.0,7000.0,1207.292373761228,706.7480035904723,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,encoding-trial,22,281317,0.0-20.0,,,,,,,,utilize,/static/object_pics/picture_fruit/cherry.jpg,2000.0,7000.0,720.3881412704653,1360.0710410022389,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,encoding-trial,23,292202,0.0-21.0,,,,,,,,break,/static/object_pics/picture_sea/jellyfish.jpg,2000.0,7000.0,878.603997019168,1003.0352156738378,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,encoding-trial,24,303504,0.0-22.0,,,,,,,,bury,/static/object_pics/drawing_fruit/apple.jpg,2000.0,7000.0,1318.4887401927278,977.102061467838,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,encoding-trial,25,314446,0.0-23.0,,,,,,,,clap,/static/object_pics/drawing_veggie/carrots.jpg,2000.0,7000.0,1220.9979385227275,717.4073406939592,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,html-keyboard-response,26,320111,0.0-24.0,,,,,5665.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,number-parity-trial,27,340114,0.0-25.0,,,,,,,"['arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright']",,,,,,,,,,,,,,,,"[63, 37, 43, 26, 16, 32, 34, 28, 5, 47, 50, 30, 18, 42, 97, 35, 41, 19, 32, 61, 39, 59, 62, 40, 88, 83, 85]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, True, True, True, True, True, True, True]",0.9230769230769231,MEM,MEM_0051,2022-12-08 18:36:14
,html-keyboard-response,28,344309,0.0-26.0,,,,,4193.0,"<p>In that last set of trials, you were correct 92% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,html-keyboard-response,29,348943,0.0-27.0,,,,,4634.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,30,354723,0.0-28.0,,,,,1983.0,,,clap,/static/object_pics/drawing_veggie/carrots.jpg,10000.0,,,,arrowright,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,31,359978,0.0-29.0,,,,,787.0,,,bury,/static/object_pics/drawing_fruit/apple.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,32,364785,0.0-30.0,,,,,590.0,,,merge,/static/object_pics/drawing_fruit/orange.jpg,10000.0,,,,arrowleft,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,33,369878,0.0-31.0,,,,,643.0,,,detect,/static/object_pics/drawing_clothe/football sneaker.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,34,374412,0.0-32.0,,,,,719.0,,,revolve,/static/object_pics/picture_insect/scorpion.jpg,10000.0,,,,arrowdown,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,35,379207,0.0-33.0,,,,,519.0,,,reduce,/static/object_pics/drawing_fruit/pear.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,36,383727,0.0-34.0,,,,,490.0,,,break,/static/object_pics/picture_sea/jellyfish.jpg,10000.0,,,,arrowright,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,37,388585,0.0-35.0,,,,,596.0,,,utilize,/static/object_pics/picture_fruit/cherry.jpg,10000.0,,,,arrowdown,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,38,392527,0.0-36.0,,,,,378.0,,,clap,/static/object_pics/drawing_veggie/carrots.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,39,398001,0.0-37.0,,,,,1209.0,,,break,/static/object_pics/picture_sea/jellyfish.jpg,10000.0,,,,arrowright,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,40,402366,0.0-38.0,,,,,588.0,,,detect,/static/object_pics/drawing_clothe/football sneaker.jpg,10000.0,,,,arrowleft,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,41,406778,0.0-39.0,,,,,624.0,,,bury,/static/object_pics/drawing_fruit/apple.jpg,10000.0,,,,arrowdown,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,42,411178,0.0-40.0,,,,,347.0,,,revolve,/static/object_pics/picture_insect/scorpion.jpg,10000.0,,,,arrowright,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,43,415749,0.0-41.0,,,,,418.0,,,utilize,/static/object_pics/picture_fruit/cherry.jpg,10000.0,,,,arrowright,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,44,419776,0.0-42.0,,,,,373.0,,,merge,/static/object_pics/drawing_fruit/orange.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,45,423483,0.0-43.0,,,,,126.0,,,reduce,/static/object_pics/drawing_fruit/pear.jpg,10000.0,,,,arrowdown,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,html-keyboard-response,46,425729,0.0-44.0,,,,,2245.0,"<p>In that last set of trials, you were correct 38% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,html-keyboard-response,47,503181,0.0-45.0,,,,,77448.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,encoding-trial,48,514631,0.0-46.0,,,,,,,,destroy,/static/object_pics/picture_veggie/beetroot.jpg,2000.0,7000.0,1297.964092980239,1146.6019722704586,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,encoding-trial,49,525898,0.0-47.0,,,,,,,,locate,/static/object_pics/drawing_insect/spider.jpg,2000.0,7000.0,1484.8172170389153,776.6944315773192,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,encoding-trial,50,536804,0.0-48.0,,,,,,,,deposit,/static/object_pics/drawing_electronic/keyboard.jpg,2000.0,7000.0,866.0101776386259,1035.3730406670638,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,encoding-trial,51,547642,0.0-49.0,,,,,,,,cut,/static/object_pics/picture_electronic/satellite dish.jpg,2000.0,7000.0,902.2515650240019,931.5224297169395,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,encoding-trial,52,558189,0.0-50.0,,,,,,,,include,/static/object_pics/drawing_mammal/kangaroo.jpg,2000.0,7000.0,708.9727213579824,836.3790573123488,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,encoding-trial,53,569034,0.0-51.0,,,,,,,,decorate,/static/object_pics/drawing_bird/hen.jpg,2000.0,7000.0,890.3769257235847,950.5004019604999,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,encoding-trial,54,579832,0.0-52.0,,,,,,,,strike,/static/object_pics/picture_electronic/computer mouse.jpg,2000.0,7000.0,1077.63177314318,718.397360012661,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,encoding-trial,55,590622,0.0-53.0,,,,,,,,bump,/static/object_pics/picture_clothe/sock02.jpg,2000.0,7000.0,1286.1449036133079,500.31459272722077,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,html-keyboard-response,56,595403,0.0-54.0,,,,,4779.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,number-parity-trial,57,615404,0.0-55.0,,,,,,,"['arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright']",,,,,,,,,,,,,,,,"[64, 34, 90, 84, 96, 70, 18, 43, 45, 69, 34, 25, 80, 62, 29, 52, 1, 72, 11, 91, 43, 32, 86, 44, 53, 42, 80, 11, 55, 55]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True]",0.9655172413793104,MEM,MEM_0051,2022-12-08 18:36:14
,html-keyboard-response,58,645766,0.0-56.0,,,,,30360.0,"<p>In that last set of trials, you were correct 97% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,html-keyboard-response,59,647440,0.0-57.0,,,,,1673.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,60,653288,0.0-58.0,,,,,1659.0,,,locate,/static/object_pics/drawing_insect/spider.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,61,657799,0.0-59.0,,,,,607.0,,,destroy,/static/object_pics/picture_veggie/beetroot.jpg,10000.0,,,,arrowleft,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,62,662415,0.0-60.0,,,,,396.0,,,decorate,/static/object_pics/drawing_bird/hen.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,63,667107,0.0-61.0,,,,,352.0,,,cut,/static/object_pics/picture_electronic/satellite dish.jpg,10000.0,,,,arrowleft,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,64,671347,0.0-62.0,,,,,74.0,,,include,/static/object_pics/drawing_mammal/kangaroo.jpg,10000.0,,,,arrowright,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,65,675907,0.0-63.0,,,,,681.0,,,bump,/static/object_pics/picture_clothe/sock02.jpg,10000.0,,,,arrowleft,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,66,680248,0.0-64.0,,,,,609.0,,,deposit,/static/object_pics/drawing_electronic/keyboard.jpg,10000.0,,,,arrowright,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,67,684779,0.0-65.0,,,,,368.0,,,strike,/static/object_pics/picture_electronic/computer mouse.jpg,10000.0,,,,arrowdown,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,68,688908,0.0-66.0,,,,,363.0,,,deposit,/static/object_pics/drawing_electronic/keyboard.jpg,10000.0,,,,arrowleft,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,69,693216,0.0-67.0,,,,,453.0,,,include,/static/object_pics/drawing_mammal/kangaroo.jpg,10000.0,,,,arrowleft,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,70,697770,0.0-68.0,,,,,261.0,,,decorate,/static/object_pics/drawing_bird/hen.jpg,10000.0,,,,arrowleft,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,71,702536,0.0-69.0,,,,,440.0,,,cut,/static/object_pics/picture_electronic/satellite dish.jpg,10000.0,,,,arrowright,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,72,712278,0.0-70.0,,,,,5834.0,,,destroy,/static/object_pics/picture_veggie/beetroot.jpg,10000.0,,,,arrowleft,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,73,716376,0.0-71.0,,,,,386.0,,,strike,/static/object_pics/picture_electronic/computer mouse.jpg,10000.0,,,,arrowright,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,74,720754,0.0-72.0,,,,,530.0,,,locate,/static/object_pics/drawing_insect/spider.jpg,10000.0,,,,arrowright,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,retrieval-trial,75,728298,0.0-73.0,,,,,3267.0,,,bump,/static/object_pics/picture_clothe/sock02.jpg,10000.0,,,,arrowright,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,html-keyboard-response,76,730052,0.0-74.0,,,,,1753.0,"<p>In that last set of trials, you were correct 56% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
,html-keyboard-response,77,731235,0.0-75.0,,,,,1182.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0051,2022-12-08 18:36:14
